"Serial"	"datetime"	"MachNo"	"MagazineNo"	"Curvature_1"	"Curvature_2"	"Tilt_1"	"Tilt_2"	"ProcNo"	"LotNo"
202203190716292	2022-03-01 17:39:31	"A0"	7220220317153649	0.53	0.59	2.204354282	4.246601366	"16A"	"ax3"
202203190716364	2022-03-01 17:49:59	"A6"	7220220317153649	0.9	0.48	0.269791754	1.995615217	"10A"	"ax5"
202203190716403	2022-03-01 17:57:55	"A4"	7220220317153649	0.25	0.77	1.01011884	3.568877092	"9A"	"ax3"
202203190716316	2022-03-01 17:58:55	"A6"	7220220317153649	0.9	0.24	0.269668996	2.418433904	"12A"	"ax2"
202203190716329	2022-03-01 18:12:16	"A7"	7220220317153649	0.59	0.85	0.907335218	3.228519575	"10A"	"ax3"
202203190716402	2022-03-01 18:15:01	"A1"	7220220317153649	0.91	0.54	0.281547683	5.62979723	"14A"	"ax2"
202203190716355	2022-03-01 18:17:56	"A8"	7220220317153649	0.03	0.63	1.362426015	1.612108279	"14A"	"ax4"
202203190716281	2022-03-01 18:22:51	"A0"	7220220317153649	0.15	0.07	2.416007342	2.456006424	"9A"	"ax5"
202203190716365	2022-03-01 18:22:51	"A6"	7220220317153649	0.87	0.83	3.663878944	4.569991011	"12A"	"ax4"
202203190716354	2022-03-01 18:28:44	"A5"	7220220317153649	0.9	0.47	0.269817439	3.571319471	"15A"	"ax3"
202203190716307	2022-03-01 18:29:08	"A8"	7220220317153649	0.41	1.03	2.108316098	2.978814141	"11A"	"ax2"
202203190716317	2022-03-01 18:35:56	"A6"	7220220317153649	0.91	0.35	0.263968405	1.863030535	"8A"	"ax5"
202203190716268	2022-03-01 18:36:18	"99"	7220220317153649	0.56	0.6	1.302307508	1.119640347	"10A"	"ax2"
202203190716306	2022-03-01 18:38:48	"99"	7220220317153649	0.9	0.54	0.270774143	3.960546547	"15A"	"ax4"
202203190716269	2022-03-01 18:40:56	"97"	7220220317153649	0.04	0.87	3.272787163	0.892488919	"9A"	"ax4"
202203190716379	2022-03-01 18:42:15	"A2"	7220220317153649	1.24	0.8	0.437335874	4.60795899	"12A"	"ax5"
202203190716390	2022-03-01 18:44:18	"A4"	7220220317153649	0.65	0.74	5.092786473	2.355436595	"12A"	"ax4"
202203190716342	2022-03-01 18:44:48	"A8"	7220220317153649	0.34	0.75	0.042938024	1.774930309	"12A"	"ax4"
202203190716331	2022-03-01 18:44:48	"A6"	7220220317153649	0.59	0.66	0.200562114	0.36119518	"12A"	"ax4"
202203190716282	2022-03-01 18:45:59	"97"	7220220317153649	0.78	1.25	4.749334255	4.996887626	"10A"	"ax5"
202203190716366	2022-03-01 18:54:35	"A6"	7220220317153649	0.73	0.83	3.713726852	1.66257182	"9A"	"ax3"
202203190716158	2022-03-01 18:55:24	"97"	7220220317153649	0.43	1.02	2.975097518	3.581468938	"8A"	"ax5"
202203190716283	2022-03-01 19:00:05	"98"	7220220317153649	1.34	0.98	7.575008102	1.513757109	"11A"	"ax5"
202203190716183	2022-03-01 19:07:28	"98"	7220220317153649	0.9	0.54	0.267421843	4.207569627	"13A"	"ax3"
202203190716380	2022-03-01 19:15:15	"A2"	7220220317153649	0.58	0.78	4.740215796	3.113370639	"13A"	"ax3"
202203190716219	2022-03-01 19:15:44	"98"	7220220317153649	0.9	0.07	0.271527972	1.756936999	"12A"	"ax5"
202203190716233	2022-03-01 19:21:45	"97"	7220220317153649	0.3	0.5	0.84493092	0.141729287	"10A"	"ax5"
202203190716185	2022-03-01 19:41:16	"97"	7220220317153649	0.9	0.51	0.27134182	3.871892164	"10A"	"ax5"
202203190716135	2022-03-01 19:44:37	"94"	7220220317153649	0.37	0.67	0.165736721	3.492539546	"12A"	"ax2"
202203190716170	2022-03-01 19:50:31	"98"	7220220317153649	0.9	0.42	0.271392174	3.491315804	"15A"	"ax4"
202203190716209	2022-03-01 19:52:23	"A0"	7220220317153649	0.91	1.14	0.36770324	0.037731278	"9A"	"ax5"
202203190716122	2022-03-01 20:00:54	"95"	7220220317153649	0.05	1.78	8.14759369	2.720747865	"14A"	"ax3"
202203190716136	2022-03-01 20:05:38	"96"	7220220317153649	0.91	1.79	9.026979983	0.3784724	"10A"	"ax4"
202203190716134	2022-03-01 20:07:02	"95"	7220220317153649	0.54	2.34	1.624912815	4.777667903	"11A"	"ax4"
202203190716196	2022-03-01 20:10:56	"98"	7220220317153649	0.46	0.78	5.380139355	3.609118994	"8A"	"ax5"
202203190716195	2022-03-01 20:15:45	"A0"	7220220317153649	0.28	1.04	3.861392831	4.213957306	"12A"	"ax4"
202203190716160	2022-03-01 20:15:59	"99"	7220220317153649	0.49	0.28	1.520983166	1.398772357	"10A"	"ax2"
202203190716197	2022-03-01 20:16:21	"A0"	7220220317153649	0.4	0.86	0.479762732	1.01529857	"14A"	"ax2"
202203190716148	2022-03-01 20:16:33	"96"	7220220317153649	0.13	1.12	0.163316224	0.995566447	"11A"	"ax4"
202203190716147	2022-03-01 20:17:43	"93"	7220220317153649	0.24	0.68	0.719387598	0.503945687	"10A"	"ax5"
202203190716244	2022-03-01 20:21:32	"A0"	7220220317153649	0.35	1.28	0.747009622	6.359041983	"14A"	"ax4"
202203190716146	2022-03-01 20:22:20	"94"	7220220317153649	0.17	0.59	5.266602068	1.784733299	"12A"	"ax5"
202203190716258	2022-03-01 20:23:55	"99"	7220220317153649	0.83	0.95	2.583451564	1.6965129	"12A"	"ax3"
202203190716259	2022-03-01 20:31:22	"A0"	7220220317153649	0.75	1.37	4.694944048	3.037521678	"8A"	"ax4"
202203190716245	2022-03-01 20:32:22	"98"	7220220317153649	0.78	0.86	3.618934099	2.262324092	"11A"	"ax4"
202203190716235	2022-03-01 20:34:42	"A0"	7220220317153649	0.48	0.88	0.677337561	0.866401222	"10A"	"ax5"
202203190716172	2022-03-01 20:34:42	"97"	7220220317153649	0.29	0.67	2.132156577	3.116097584	"11A"	"ax2"
202203190716124	2022-03-01 20:38:46	"93"	7220220317153649	0.54	1.02	2.314526886	3.105329522	"9A"	"ax5"
202203190716210	2022-03-01 20:41:01	"97"	7220220317153649	0.08	0.42	0.346311114	0.576085471	"12A"	"ax5"
202203190716211	2022-03-01 20:44:20	"98"	7220220317153649	0.43	1.14	0.559907116	7.411108744	"10A"	"ax4"
202203190716123	2022-03-01 20:46:30	"94"	7220220317153649	0.18	2	3.285370102	1.559282341	"13A"	"ax5"
202203190716187	2022-03-01 20:49:42	"A0"	7220220317153649	0.61	0.95	2.041172906	3.212078606	"13A"	"ax5"
202203190716161	2022-03-01 20:51:49	"A0"	7220220317153649	0.91	0.52	4.562200673	1.900086857	"10A"	"ax4"
202203190716246	2022-03-01 21:01:24	"99"	7220220317153649	0.46	1.1	0.978509122	1.377854917	"11A"	"ax4"
202203190716138	2022-03-01 21:14:25	"94"	7220220317153649	0.73	1.05	2.27986727	4.330297581	"9A"	"ax5"
202203190716162	2022-03-01 21:15:44	"97"	7220220317153649	0.65	1.35	1.226134155	1.959393158	"12A"	"ax5"
202203190716236	2022-03-01 21:17:17	"97"	7220220317153649	0.88	1.85	8.804389708	0.275031096	"13A"	"ax5"
202203190716260	2022-03-01 21:21:59	"97"	7220220317153649	0.34	1.06	2.067597819	1.335823584	"12A"	"ax2"
202203190716186	2022-03-01 21:29:36	"98"	7220220317153649	1.02	1.44	3.202855332	3.418026229	"11A"	"ax3"
202203190716198	2022-03-01 21:30:48	"97"	7220220317153649	0.59	1.21	3.362192678	5.414013871	"10A"	"ax5"
202203190716212	2022-03-01 21:32:55	"99"	7220220317153649	0.38	0.59	0.426087617	3.032282429	"12A"	"ax5"
202203190716149	2022-03-01 21:44:17	"94"	7220220317153649	0.26	1.81	3.617923307	1.797133556	"11A"	"ax2"
202203190716188	2022-03-01 21:50:37	"97"	7220220317153649	0.56	1.79	3.941579383	3.368323983	"9A"	"ax5"
202203190716137	2022-03-01 21:50:38	"95"	7220220317153649	0.71	0.97	2.518646296	3.330589295	"10A"	"ax4"
202203190716139	2022-03-01 21:50:40	"93"	7220220317153649	0.85	0.78	5.037640384	2.303395059	"15A"	"ax4"
202203190716222	2022-03-01 21:52:02	"A0"	7220220317153649	0.46	1.23	0.66655588	1.908464869	"15A"	"ax4"
202203190716142	2022-03-01 21:55:35	"94"	7220220317153649	0.63	1.01	2.215461283	3.214291069	"13A"	"ax3"
202203190716173	2022-03-01 21:55:35	"99"	7220220317153649	0.82	0.81	2.987897001	3.066192884	"12A"	"ax3"
202203190716118	2022-03-01 21:57:42	"96"	7220220317153649	0.23	1.12	5.63444839	5.410185745	"9A"	"ax5"
202203190716252	2022-03-01 21:58:41	"98"	7220220317153649	0.44	1.17	1.347183006	2.291564386	"15A"	"ax5"
202203190716229	2022-03-01 22:02:46	"97"	7220220317153649	0.56	1.45	1.367844762	4.277934037	"9A"	"ax5"
202203190716205	2022-03-01 22:10:06	"97"	7220220317153649	0.54	0.97	1.562253296	3.288716966	"12A"	"ax4"
202203190716165	2022-03-01 22:14:27	"A0"	7220220317153649	0.33	0.69	0.900744685	0.910530063	"9A"	"ax5"
202203190716204	2022-03-01 22:14:36	"98"	7220220317153649	0.38	0.9	0.705839792	1.716147749	"14A"	"ax4"
202203190716181	2022-03-01 22:14:48	"99"	7220220317153649	0.31	0.99	2.269371655	5.797072009	"15A"	"ax3"
202203190716156	2022-03-01 22:23:12	"94"	7220220317153649	0.53	1.26	2.523693545	4.804744813	"11A"	"ax2"
202203190716240	2022-03-01 22:24:20	"99"	7220220317153649	0.46	0.56	2.099147892	1.59777461	"13A"	"ax4"
202203190716132	2022-03-01 22:30:31	"93"	7220220317153649	0.39	0.9	1.769225111	2.447668452	"9A"	"ax5"
202203190716254	2022-03-01 22:31:02	"97"	7220220317153649	0.33	1.23	3.030228809	2.852531538	"11A"	"ax4"
202203190716206	2022-03-01 22:32:31	"99"	7220220317153649	0.52	1.02	3.20088824	3.63079243	"10A"	"ax5"
202203190716230	2022-03-01 22:32:31	"98"	7220220317153649	0.72	0.98	1.986206979	2.662866091	"10A"	"ax5"
202203190716131	2022-03-01 22:33:22	"94"	7220220317153649	0.4	0.44	1.753425531	1.358964209	"9A"	"ax2"
202203190716180	2022-03-01 22:34:06	"97"	7220220317153649	0.39	0.83	0.041518935	0.250670473	"12A"	"ax5"
202203190716192	2022-03-01 22:35:10	"97"	7220220317153649	0.07	0.65	0.400509517	1.560612632	"12A"	"ax5"
202203190716182	2022-03-01 22:37:55	"A0"	7220220317153649	0.75	0.65	3.120586908	1.505528615	"10A"	"ax5"
202203190716157	2022-03-01 22:53:01	"A0"	7220220317153649	0.11	0.92	4.222705163	3.60896872	"10A"	"ax5"
202203190716143	2022-03-01 22:57:21	"93"	7220220317153649	0.58	1.07	5.377263301	5.495320483	"11A"	"ax3"
202203190716241	2022-03-01 23:02:58	"97"	7220220317153649	0.53	1.43	2.149667245	2.932893067	"15A"	"ax3"
202203190716167	2022-03-01 23:10:26	"97"	7220220317153649	0.61	0.62	1.690397388	3.084139835	"11A"	"ax5"
202203190716242	2022-03-01 23:16:39	"98"	7220220317153649	0.52	1.17	0.451404983	0.77728664	"11A"	"ax5"
202203190716216	2022-03-01 23:17:27	"97"	7220220317153649	0.2	1.18	0.429426356	2.437769108	"12A"	"ax3"
202203190716119	2022-03-01 23:19:07	"93"	7220220317153649	0.85	1.06	3.995317667	2.128314952	"11A"	"ax2"
202203190716194	2022-03-01 23:20:53	"A0"	7220220317153649	0.79	1.11	4.102289041	2.787997543	"9A"	"ax4"
202203190716218	2022-03-01 23:23:12	"A0"	7220220317153649	0.38	0.79	0.105141725	1.172922319	"9A"	"ax5"
202203190716169	2022-03-01 23:32:48	"98"	7220220317153649	0.21	0.81	0.190330148	0.225635325	"14A"	"ax2"
202203190716168	2022-03-01 23:33:50	"98"	7220220317153649	0.28	0.68	1.45304958	0.320488291	"10A"	"ax2"
202203190716121	2022-03-01 23:42:42	"96"	7220220317153649	0.58	0.58	1.578178278	3.80575407	"10A"	"ax5"
202203190716217	2022-03-01 23:50:04	"99"	7220220317153649	0.27	1	0.43231275	1.419890135	"12A"	"ax2"
202203190716144	2022-03-01 23:51:05	"96"	7220220317153649	0.67	1.06	1.957750231	2.808019873	"13A"	"ax5"
202203190716232	2022-03-02 00:08:31	"97"	7220220317153649	0.37	1.35	2.682739593	2.567837273	"10A"	"ax5"
202203190716145	2022-03-02 00:14:27	"95"	7220220317153649	0.45	0.74	0.472603892	2.539542729	"14A"	"ax4"
202203190716120	2022-03-02 00:31:31	"93"	7220220317153649	0.43	0.86	0.343183544	0.999713722	"8A"	"ax5"
202203190716231	2022-03-02 00:46:26	"A0"	7220220317153649	0.47	1.05	0.808018846	0.469431817	"10A"	"ax4"
202203190716184	2022-03-02 01:06:24	"99"	7220220317153649	0.3	1.07	1.868070845	1.297366754	"9A"	"ax4"
202203190716255	2022-03-02 01:11:05	"99"	7220220317153649	0.87	0.97	1.908820228	2.582393234	"9A"	"ax5"
202203190716256	2022-03-02 01:11:27	"A0"	7220220317153649	0.37	0.66	2.219979243	3.102072663	"12A"	"ax5"
202203190716108	2022-03-02 01:11:29	"94"	7220220317153649	0.37	0.62	0.590842036	0.164266366	"10A"	"ax4"
202203190716208	2022-03-02 01:27:40	"98"	7220220317153649	0.34	0.69	0.299314833	1.167506627	"10A"	"ax5"
202203190715973	2022-03-02 01:28:24	"95"	7220220317155808	0.5	0.54	1.196410987	2.270626068	"9A"	"ax5"
202203190716207	2022-03-02 01:32:10	"97"	7220220317153649	0.66	0.75	1.982786065	2.613380097	"14A"	"ax3"
202203190716107	2022-03-02 01:36:09	"95"	7220220317153649	0.4	1.11	1.788731875	0.818481657	"11A"	"ax5"
202203190716035	2022-03-02 01:39:20	"96"	7220220317155808	0.47	1.01	0.91480149	2.577301227	"10A"	"ax5"
202203190716060	2022-03-02 01:39:47	"93"	7220220317155808	0.74	0.88	1.765409375	3.254265445	"10A"	"ax4"
202203190716083	2022-03-02 01:42:40	"93"	7220220317153649	0.28	0.99	1.407350538	0.175298885	"10A"	"ax4"
202203190716011	2022-03-02 01:47:01	"96"	7220220317155808	0.5	1.17	0.452574109	2.718796882	"13A"	"ax5"
202203190716084	2022-03-02 01:49:08	"96"	7220220317153649	0.69	1.32	3.801886556	3.464252404	"13A"	"ax5"
202203190716036	2022-03-02 01:51:44	"93"	7220220317155808	0.68	0.52	3.389920861	2.380020866	"13A"	"ax3"
202203190716085	2022-03-02 02:01:11	"95"	7220220317153649	0.35	0.81	0.404092541	0.762042709	"11A"	"ax4"
202203190715988	2022-03-02 02:07:51	"95"	7220220317155808	0.66	0.19	2.820717393	3.212089006	"12A"	"ax4"
202203190716109	2022-03-02 02:09:27	"93"	7220220317153649	0.05	0.79	6.00718427	2.433312533	"11A"	"ax4"
202203190715987	2022-03-02 02:09:43	"94"	7220220317155808	0.89	1.06	5.354085025	2.078831426	"11A"	"ax5"
202203190716047	2022-03-02 02:12:25	"93"	7220220317155808	1.87	0.73	5.255071321	1.833014144	"14A"	"ax3"
202203190716071	2022-03-02 02:12:58	"A0"	7220220317153649	0.61	0.66	0.890275243	3.486028338	"11A"	"ax5"
202203190716095	2022-03-02 02:17:00	"96"	7220220317153649	0.33	1.09	0.20533449	2.989351785	"14A"	"ax3"
202203190715999	2022-03-02 02:17:26	"94"	7220220317155808	0.76	0.76	2.504463465	1.628810712	"10A"	"ax3"
202203190716013	2022-03-02 02:18:41	"96"	7220220317155808	0.64	1.07	1.740007486	4.289251306	"10A"	"ax5"
202203190715989	2022-03-02 02:20:40	"93"	7220220317155808	0.22	0.4	0.292431986	0.371755558	"10A"	"ax5"
202203190716061	2022-03-02 02:24:20	"94"	7220220317155808	0.73	1.12	3.176328192	3.067769132	"10A"	"ax5"
202203190716049	2022-03-02 02:24:57	"94"	7220220317155808	0.43	0.9	3.60192534	3.338322955	"14A"	"ax4"
202203190716037	2022-03-02 02:26:15	"95"	7220220317155808	0.53	0.84	2.291576775	2.852106342	"10A"	"ax5"
202203190716096	2022-03-02 02:30:48	"95"	7220220317153649	0.39	1.67	2.809685815	0.52646729	"13A"	"ax3"
202203190716097	2022-03-02 02:31:32	"94"	7220220317153649	0.8	1.09	3.535052719	5.586172499	"14A"	"ax3"
202203190716072	2022-03-02 02:34:58	"96"	7220220317153649	0.34	0.57	1.246702851	4.114540848	"13A"	"ax2"
202203190716024	2022-03-02 02:37:02	"95"	7220220317155808	0.74	1	2.319953776	1.731196541	"12A"	"ax2"
202203190715975	2022-03-02 02:50:51	"95"	7220220317155808	0.2	0.87	1.531475373	3.739245185	"8A"	"ax5"
202203190716073	2022-03-02 03:00:55	"95"	7220220317153649	0.5	0.77	0.109736766	3.317297233	"13A"	"ax4"
202203190716001	2022-03-02 03:02:46	"93"	7220220317155808	0.95	0.64	1.002156887	1.455074749	"10A"	"ax4"
202203190716111	2022-03-02 03:04:02	"95"	7220220317153649	0.89	0.15	0.268454632	1.340767038	"15A"	"ax3"
202203190716025	2022-03-02 03:09:23	"94"	7220220317155808	0.9	0.32	0.269187721	1.624153295	"11A"	"ax5"
202203190716110	2022-03-02 03:10:11	"96"	7220220317153649	0.9	0.04	0.269815058	0.972225627	"10A"	"ax5"
202203190716038	2022-03-02 03:15:59	"94"	7220220317155808	0.48	0.28	2.033116227	5.441225696	"10A"	"ax5"
202203190715976	2022-03-02 03:16:09	"96"	7220220317155808	0.49	0.3	0.174448467	0.816433641	"12A"	"ax5"
202203190716063	2022-03-02 03:31:24	"93"	7220220317155808	0.9	0.56	0.273837283	6.272473749	"15A"	"ax4"
202203190715991	2022-03-02 03:42:27	"96"	7220220317155808	0.9	0.02	0.27033369	3.289699695	"9A"	"ax3"
202203190716086	2022-03-02 03:46:55	"94"	7220220317153649	0.86	0.26	4.006366112	5.080119251	"10A"	"ax2"
202203190716015	2022-03-02 03:55:21	"95"	7220220317155808	0.9	0.16	0.269708776	1.251405266	"9A"	"ax4"
202203190716224	2022-03-02 03:56:02	"99"	7220220317153649	0.9	0.18	0.26995966	0.970729703	"11A"	"ax3"
202203190716175	2022-03-02 04:06:09	"97"	7220220317153649	0.9	1.03	0.270614385	3.776081705	"15A"	"ax4"
202203190716247	2022-03-02 04:10:40	"98"	7220220317153649	0.3	0.14	0.110410228	3.232667288	"9A"	"ax3"
202203190716039	2022-03-02 04:15:20	"93"	7220220317155808	0.28	0.72	0.616073065	0.573754941	"13A"	"ax5"
202203190716248	2022-03-02 04:22:11	"99"	7220220317153649	0.14	0.82	2.706026985	4.891517101	"12A"	"ax4"
202203190716200	2022-03-02 04:29:03	"A0"	7220220317153649	0.67	1.09	3.280289037	5.7137889	"11A"	"ax5"
202203190716199	2022-03-02 04:32:50	"99"	7220220317153649	0.8	0.97	2.575856849	1.330916071	"14A"	"ax4"
202203190716125	2022-03-02 04:40:55	"96"	7220220317153649	0.92	0.78	0.215165706	4.12217922	"10A"	"ax5"
202203190716081	2022-03-02 04:41:17	"95"	7220220317153649	0.31	1.08	1.746074518	3.376102915	"9A"	"ax5"
202203190716150	2022-03-02 04:41:39	"95"	7220220317153649	0.38	0.85	0.216428539	2.068504553	"11A"	"ax5"
202203190716151	2022-03-02 04:47:59	"95"	7220220317153649	0.81	0.8	2.715692879	0.710493178	"13A"	"ax5"
202203190716223	2022-03-02 04:49:26	"98"	7220220317153649	0.18	0.67	1.025805894	0.484894709	"9A"	"ax4"
202203190716105	2022-03-02 05:00:26	"93"	7220220317153649	0.57	1	2.291248954	2.658858372	"9A"	"ax5"
202203190716174	2022-03-02 05:21:46	"A0"	7220220317153649	0.29	0.95	0.583542597	2.496753348	"11A"	"ax5"
202203190716033	2022-03-02 05:23:20	"95"	7220220317155808	0.96	0.45	3.531821818	1.349846099	"12A"	"ax4"
202203190716104	2022-03-02 05:25:01	"94"	7220220317153649	0.41	0.88	0.295257072	1.135501481	"10A"	"ax5"
202203190716057	2022-03-02 05:27:36	"93"	7220220317155808	0.25	1.24	1.470730966	1.923681445	"11A"	"ax3"
202203190716126	2022-03-02 05:29:43	"95"	7220220317153649	0.58	1.24	3.891293159	4.048038703	"11A"	"ax5"
202203190715985	2022-03-02 05:30:28	"93"	7220220317155808	0.76	1.01	0.591544808	7.069284242	"10A"	"ax2"
202203190716056	2022-03-02 05:32:05	"95"	7220220317155808	0.41	0.71	1.305272549	0.492687643	"11A"	"ax5"
202203190716009	2022-03-02 05:34:10	"96"	7220220317155808	0.65	1.01	0.981490968	2.332484351	"9A"	"ax2"
202203190716008	2022-03-02 05:34:38	"94"	7220220317155808	0.21	0.62	0.203572528	1.61291421	"11A"	"ax4"
202203190716082	2022-03-02 05:40:39	"94"	7220220317153649	0.64	0.81	2.764648415	2.184883825	"9A"	"ax3"
202203190716044	2022-03-02 05:45:43	"94"	7220220317155808	0.33	1.12	0.947549001	1.735389754	"9A"	"ax5"
202203190716092	2022-03-02 05:46:42	"95"	7220220317153649	0.8	1.18	4.430466156	4.298247759	"10A"	"ax5"
202203190716032	2022-03-02 05:48:09	"93"	7220220317155808	0.42	1.02	2.850817293	3.963415936	"10A"	"ax2"
202203190716010	2022-03-02 05:49:40	"94"	7220220317155808	0.79	0.55	0.547111487	5.71043326	"10A"	"ax2"
202203190715984	2022-03-02 05:54:57	"94"	7220220317155808	0.24	0.76	0.15039914	0.392755309	"12A"	"ax3"
202203190715996	2022-03-02 05:55:12	"96"	7220220317155808	0.39	0.82	0.474355405	1.1312564	"16A"	"ax3"
202203190716058	2022-03-02 06:05:46	"95"	7220220317155808	0.61	1.05	3.228593464	3.107244823	"9A"	"ax4"
202203190716094	2022-03-02 06:07:57	"93"	7220220317153649	0.88	0.89	3.562279248	0.374143202	"15A"	"ax3"
202203190715986	2022-03-02 06:10:31	"94"	7220220317155808	0.5	0.84	1.923209262	1.3862892	"16A"	"ax5"
202203190716045	2022-03-02 06:12:08	"95"	7220220317155808	0.47	0.6	0.85303422	2.798714834	"10A"	"ax3"
202203190716093	2022-03-02 06:50:09	"94"	7220220317153649	0.47	1.18	4.257656679	2.999403602	"11A"	"ax5"
202203190716022	2022-03-02 06:52:43	"96"	7220220317155808	0.48	1.02	2.829857627	1.521601361	"9A"	"ax5"
202203190716034	2022-03-02 06:55:03	"96"	7220220317155808	0.64	1.23	1.037564547	3.704750375	"12A"	"ax2"
202203190715997	2022-03-02 06:58:31	"94"	7220220317155808	0.65	0.8	0.946297261	3.158829955	"11A"	"ax4"
202203190715972	2022-03-02 07:03:36	"93"	7220220317155808	0.48	1.22	3.632314356	4.057354535	"14A"	"ax5"
202203190716069	2022-03-02 07:08:18	"96"	7220220317153649	0.27	0.34	5.056577709	2.452591249	"11A"	"ax5"
202203190715974	2022-03-02 07:17:14	"96"	7220220317155808	0.17	0.56	0.819427439	0.54071329	"12A"	"ax3"
202203190715998	2022-03-02 07:19:17	"96"	7220220317155808	0.5	0.96	2.846735817	2.313836871	"10A"	"ax5"
202203190716029	2022-03-02 07:19:52	"93"	7220220317155808	0.72	1.07	3.820102267	3.081305877	"12A"	"ax2"
202203190716019	2022-03-02 07:20:36	"96"	7220220317155808	0.85	0.83	3.43181932	0.391002089	"12A"	"ax5"
202203190716046	2022-03-02 07:30:32	"96"	7220220317155808	0.31	0.34	0.964649005	0.373158126	"9A"	"ax5"
202203190716021	2022-03-02 07:34:37	"95"	7220220317155808	0.22	0.29	0.07813152	0.223650583	"9A"	"ax5"
202203190716031	2022-03-02 07:35:14	"96"	7220220317155808	0.48	1.06	2.989499031	3.24468946	"14A"	"ax4"
202203190716054	2022-03-02 07:37:25	"93"	7220220317155808	0.55	0.74	3.541696589	2.479949015	"14A"	"ax4"
202203190716006	2022-03-02 07:39:27	"95"	7220220317155808	0.21	1.06	5.457939772	0.633201195	"12A"	"ax4"
202203190716055	2022-03-02 07:41:54	"94"	7220220317155808	0.34	0.7	2.175007632	2.992178352	"9A"	"ax5"
202203190716078	2022-03-02 07:44:20	"94"	7220220317153649	0.11	0.95	6.798327385	2.740946311	"13A"	"ax3"
202203190715983	2022-03-02 07:44:32	"93"	7220220317155808	0.74	1.02	4.925937978	3.84920995	"11A"	"ax4"
202203190715995	2022-03-02 07:44:36	"95"	7220220317155808	0.65	0.19	0.312651026	0.766762923	"13A"	"ax3"
202203190716538	2022-03-02 07:48:42	"A3"	7220220317153649	0.54	0.84	0.940209521	1.320054828	"13A"	"ax2"
202203190716007	2022-03-02 07:53:29	"93"	7220220317155808	0.11	0.61	0.14445482	1.452957895	"10A"	"ax4"
202203190716515	2022-03-02 07:58:22	"A4"	7220220317153649	0.94	0.86	3.50044258	2.760541494	"12A"	"ax4"
202203190716466	2022-03-02 08:06:10	"A1"	7220220317153649	0.42	1.23	0.672627079	8.59872689	"16A"	"ax4"
202203190716030	2022-03-02 08:07:05	"94"	7220220317155808	0.48	1.07	4.005459336	4.439660633	"9A"	"ax5"
202203190716539	2022-03-02 08:07:28	"A6"	7220220317153649	0.65	0.88	2.524851608	3.093225041	"10A"	"ax4"
202203190716418	2022-03-02 08:25:33	"A1"	7220220317153649	0.7	0.76	0.324212855	1.726329838	"9A"	"ax5"
202203190716491	2022-03-02 08:43:37	"A2"	7220220317153649	0.48	0.84	2.335839208	2.923257997	"10A"	"ax4"
202203190715982	2022-03-02 08:44:39	"94"	7220220317155808	0.23	0.64	4.117259044	0.419370564	"10A"	"ax5"
202203190716441	2022-03-02 08:51:40	"A3"	7220220317153649	0.86	0.89	4.492663557	4.817942675	"14A"	"ax2"
202203190716540	2022-03-02 09:01:34	"A6"	7220220317153649	1.11	0.55	1.528717576	3.121748099	"11A"	"ax5"
202203190716514	2022-03-02 09:01:58	"A1"	7220220317153649	0.48	0.08	1.343384502	1.624630087	"14A"	"ax3"
