datetime	product_no	lot_no	serial_no	judgement	logstring
2024-05-25T15:58:01	pn4063	8047	DNpn40630524422	OK	02,DNpn40630524422_inspection_image.bmp,
2024-05-24T16:55:36	pn4063	8047	DNpn40630524599	OK	02,DNpn40630524599_inspection_image.bmp,
2024-05-25T21:03:15	pn4063	8047	DNpn40630524224	NG	02,DNpn40630524224_inspection_image.bmp,Dust,589,261
2024-05-25T11:23:06	pn4063	8047	DNpn40630524026	OK	02,DNpn40630524026_inspection_image.bmp,
2024-05-25T03:05:25	pn4063	8047	DNpn40630524108	OK	02,DNpn40630524108_inspection_image.bmp,
2024-05-24T23:40:21	pn4063	8047	DNpn40630524318	OK	02,DNpn40630524318_inspection_image.bmp,
2024-05-25T19:37:05	pn4063	8047	DNpn40630524042	OK	02,DNpn40630524042_inspection_image.bmp,
2024-05-26T19:44:37	pn4063	8047	DNpn40630524296	NG	02,DNpn40630524296_inspection_image.bmp,Crack,356,295
2024-05-25T19:44:36	pn4063	8047	DNpn40630524496	NG	02,DNpn40630524496_inspection_image.bmp,Scratch,799,368
2024-05-26T10:21:34	pn4063	8047	DNpn40630524504	OK	02,DNpn40630524504_inspection_image.bmp,
2024-05-27T09:41:40	pn4063	8047	DNpn40630524980	OK	02,DNpn40630524980_inspection_image.bmp,
2024-05-24T17:38:08	pn4063	8047	DNpn40630524659	OK	02,DNpn40630524659_inspection_image.bmp,
2024-05-27T11:32:09	pn4063	8047	DNpn40630524057		
2024-05-27T14:25:28	pn4063	8047	DNpn40630524131	OK	02,DNpn40630524131_inspection_image.bmp,
2024-05-26T05:17:46	pn4063	8047	DNpn40630524995	OK	02,DNpn40630524995_inspection_image.bmp,
2024-05-27T11:47:23	pn4063	8047	DNpn40630524978	OK	02,DNpn40630524978_inspection_image.bmp,
2024-05-27T22:47:49	pn4063	8047	DNpn40630524768	NG	02,DNpn40630524768_inspection_image.bmp,Scratch,608,392,Crack,394,458
2024-05-24T23:08:08	pn4063	8047	DNpn40630524261	OK	02,DNpn40630524261_inspection_image.bmp,
2024-05-25T21:51:16	pn4063	8047	DNpn40630524719	OK	02,DNpn40630524719_inspection_image.bmp,
2024-05-26T11:17:34	pn4063	8047	DNpn40630524199	OK	02,DNpn40630524199_inspection_image.bmp,
2024-05-25T18:45:21	pn4063	8047	DNpn40630524235	NG	02,DNpn40630524235_inspection_image.bmp,Crack,457,425,Crack,217,414,Dust,558,567,Dent,727,324
2024-05-28T06:34:15	pn4063	8047	DNpn40630524932	OK	02,DNpn40630524932_inspection_image.bmp,
2024-05-27T20:47:29	pn4063	8047	DNpn40630524632	NG	02,DNpn40630524632_inspection_image.bmp,Crack,312,292,Dent,270,420
2024-05-26T00:30:20	pn4063	8047	DNpn40630524571	NG	02,DNpn40630524571_inspection_image.bmp,Dust,484,441,Scratch,436,388
2024-05-25T11:57:57	pn4063	8047	DNpn40630524782	OK	02,DNpn40630524782_inspection_image.bmp,
2024-05-27T06:44:06	pn4063	8047	DNpn40630524869	OK	02,DNpn40630524869_inspection_image.bmp,
2024-05-27T16:26:16	pn4063	8047	DNpn40630524957	NG	02,DNpn40630524957_inspection_image.bmp,Dent,523,424
2024-05-24T13:45:59	pn4063	8047	DNpn40630524816	OK	02,DNpn40630524816_inspection_image.bmp,
2024-05-27T00:49:49	pn4063	8047	DNpn40630524775		
2024-05-24T20:45:12	pn4063	8047	DNpn40630524067	NG	02,DNpn40630524067_inspection_image.bmp,Dent,147,430,Scratch,327,386,Dust,492,376
2024-05-25T23:34:35	pn4063	8047	DNpn40630524824	NG	02,DNpn40630524824_inspection_image.bmp,Dust,785,410,Dust,195,390,Dent,853,390
2024-05-27T14:39:29	pn4063	8047	DNpn40630524861	NG	02,DNpn40630524861_inspection_image.bmp,Dust,847,401
2024-05-27T09:15:05	pn4063	8047	DNpn40630524805	NG	02,DNpn40630524805_inspection_image.bmp,Crack,274,452,Dent,785,422
2024-05-26T05:28:47	pn4063	8047	DNpn40630524753	NG	02,DNpn40630524753_inspection_image.bmp,Dust,179,356,Crack,434,390,Dust,514,367,Dust,454,418
2024-05-25T21:30:43	pn4063	8047	DNpn40630524228	OK	02,DNpn40630524228_inspection_image.bmp,
2024-05-28T05:11:29	pn4063	8047	DNpn40630524634	OK	02,DNpn40630524634_inspection_image.bmp,
2024-05-28T11:49:33	pn4063	8047	DNpn40630524413	OK	02,DNpn40630524413_inspection_image.bmp,
2024-05-27T20:30:48	pn4063	8047	DNpn40630524636	OK	02,DNpn40630524636_inspection_image.bmp,
2024-05-27T17:00:12	pn4063	8047	DNpn40630524367	NG	02,DNpn40630524367_inspection_image.bmp,Dust,548,297,Crack,611,157,Dent,482,316,Scratch,231,373,Dent,443,412
2024-05-25T23:11:41	pn4063	8047	DNpn40630524379	OK	02,DNpn40630524379_inspection_image.bmp,
2024-05-25T11:29:30	pn4063	8047	DNpn40630524801	OK	02,DNpn40630524801_inspection_image.bmp,
2024-05-24T23:17:06	pn4063	8047	DNpn40630524951	OK	02,DNpn40630524951_inspection_image.bmp,
2024-05-28T07:35:34	pn4063	8047	DNpn40630524912	NG	02,DNpn40630524912_inspection_image.bmp,Scratch,360,392,Dent,476,370,Crack,838,349
2024-05-27T08:25:35	pn4063	8047	DNpn40630524013	NG	02,DNpn40630524013_inspection_image.bmp,Dent,792,380,Crack,794,391,Crack,151,396,Dent,457,364
2024-05-27T11:36:21	pn4063	8047	DNpn40630524693	NG	02,DNpn40630524693_inspection_image.bmp,Dust,238,299
2024-05-26T08:23:28	pn4063	8047	DNpn40630524538	OK	02,DNpn40630524538_inspection_image.bmp,
2024-05-25T00:03:53	pn4063	8047	DNpn40630524911	OK	02,DNpn40630524911_inspection_image.bmp,
2024-05-25T02:16:29	pn4063	8047	DNpn40630524439	OK	02,DNpn40630524439_inspection_image.bmp,
2024-05-25T06:48:34	pn4063	8047	DNpn40630524240	OK	02,DNpn40630524240_inspection_image.bmp,
2024-05-25T09:41:44	pn4063	8047	DNpn40630524335	OK	02,DNpn40630524335_inspection_image.bmp,
2024-05-28T08:57:59	pn4063	8047	DNpn40630524448	OK	02,DNpn40630524448_inspection_image.bmp,
2024-05-27T16:18:53	pn4063	8047	DNpn40630524419	NG	02,DNpn40630524419_inspection_image.bmp,Scratch,876,346
2024-05-27T16:01:56	pn4063	8047	DNpn40630524741		
2024-05-26T16:42:52	pn4063	8047	DNpn40630524341	NG	02,DNpn40630524341_inspection_image.bmp,Dent,822,434
2024-05-26T18:55:32	pn4063	8047	DNpn40630524742	OK	02,DNpn40630524742_inspection_image.bmp,
2024-05-24T16:21:00	pn4063	8047	DNpn40630524116	OK	02,DNpn40630524116_inspection_image.bmp,
2024-05-25T07:01:34	pn4063	8047	DNpn40630524752	OK	02,DNpn40630524752_inspection_image.bmp,
2024-05-24T21:03:06	pn4063	8047	DNpn40630524575	OK	02,DNpn40630524575_inspection_image.bmp,
2024-05-24T14:56:37	pn4063	8047	DNpn40630524241	OK	02,DNpn40630524241_inspection_image.bmp,
2024-05-27T07:48:06	pn4063	8047	DNpn40630524449	OK	02,DNpn40630524449_inspection_image.bmp,
2024-05-26T15:56:17	pn4063	8047	DNpn40630524438	OK	02,DNpn40630524438_inspection_image.bmp,
2024-05-26T23:06:01	pn4063	8047	DNpn40630524185	OK	02,DNpn40630524185_inspection_image.bmp,
2024-05-26T11:08:44	pn4063	8047	DNpn40630524527	OK	02,DNpn40630524527_inspection_image.bmp,
