"Serial"	"datetime"	"Pre-PressfitLoad"	"AssemblyAngle"	"PressfitLoad"	"AdjAmount_1"	"AdjAmount_2"	"Flowrate"	"X1"	"Y1"	"L1"	"OilLeak"	"PartNo"	"EqNo"
202203190716363	2022-03-01 16:43:09	1.02	0.83	1.8	10.08	42.64	1056.75	0.4	-16	76.3	0.11	102	1
202203190716305	2022-03-01 16:44:37	1.53	-0.16	1.7	16.71	38.27	1061.28	-0.2	-15	76.4	-0.06	102	2
202203190716389	2022-03-01 16:47:47	0.72	0.82	1.8	13.28	40.13	1054.42	0	-14.1	76.9	0	102	2
202203190716315	2022-03-01 16:57:51	0.91	0.63	1.7	5.58	48.02	1063.32	0.8	-17.5	77	0	102	1
202203190716166	2022-03-01 16:59:00	1.2	0.68	1.8	9.26	44.81	1064.4	-0.2	-16.9	80.2	0	102	2
202203190716388	2022-03-01 17:00:34	0.73	0.93	1.8	12.82	41.47	1067.07	0.1	-13.1	75.1	0.02	102	1
202203190716280	2022-03-01 17:14:09	1.44	0.46	1.7	14.36	38.74	1063.24	-0.1	-15.3	74	-0.03	102	2
202203190716340	2022-03-01 17:22:58	1.2	0.8	1.7	12.53	41.42	1072.11	0.5	-14.8	77.6	-0.01	102	1
202203190716267	2022-03-01 17:29:00	1.65	0.77	1.7	9.46	43.88	1066.83	1.2	-15.8	78.3	-0.02	102	1
202203190716341	2022-03-01 17:29:13	1.44	0.68	1.7	14.07	41.22	1077.06	-0.6	-16.2	80.1	0.01	102	2
202203190716293	2022-03-01 17:29:38	1.24	0.93	1.7	13.83	40.94	1071.8	0.5	-16.8	81.8	-0.08	102	2
202203190716377	2022-03-01 17:40:02	1.05	0.41	1.8	10.09	43.71	1071.37	0.1	-15.1	79.7	0.06	102	2
202203190716292	2022-03-01 17:42:04	1.25	0.6	1.8	11.93	40.53	1067.79	1.2	-15.8	81.4	0.01	102	1
202203190716364	2022-03-01 17:52:32	1.08	1.14	1.8	13.74	40.42	1057.64	1.4	-16.8	76.8	0.06	102	1
202203190716403	2022-03-01 18:00:28	0.64	0.68	1.8	15.78	39.39	1061.94	0.9	-14	76.1	0.08	102	2
202203190716316	2022-03-01 18:01:28	1.38	0.97	1.7	11.03	41.54	1061.5	2.9	-18.5	78.4	0.06	102	1
202203190716329	2022-03-01 18:14:49	1.4	0.33	1.7	14.51	39.42	1045.76	0.7	-15.8	79.4	-0.01	102	2
202203190716402	2022-03-01 18:17:34	0.7	0.36	1.8	13.18	42.46	1076.05	0.5	-17.5	77.7	0.02	102	1
202203190716355	2022-03-01 18:20:29	1.16	0.34	1.8	7.59	46.77	1064.42	0.4	-17.2	79.3	0.02	102	1
202203190716281	2022-03-01 18:25:24	1.49	0.97	1.7	16.08	37.31	1061.61	-0.8	-21.5	85.2	0.06	102	2
202203190716365	2022-03-01 18:25:24	1.15	0.75	1.8	10.61	43.91	1069.15	1.7	-17.6	79.8	-0.06	102	1
202203190716354	2022-03-01 18:31:17	1.56	0.71	1.7	12.25	41.03	1068.24	0.8	-17.2	79	0.04	102	2
202203190716307	2022-03-01 18:31:41	1.33	0.8	1.7	15.07	39.29	1065.26	1.1	-14	76.5	-0.02	102	1
202203190716317	2022-03-01 18:38:29	1.41	0.98	1.7	16.88	38.16	1047.57	1.4	-15.6	78.7	-0.03	102	1
202203190716268	2022-03-01 18:38:51	1.51	0.96	1.7	12.92	40.4	1069.11	0.4	-18.5	78.4	-0.02	102	2
202203190716306	2022-03-01 18:41:21	1.59	0.6	1.8	16.88	37.82	1048.78	1	-16.7	76.8	0.05	102	2
202203190716269	2022-03-01 18:43:29	1.28	0.73	1.8	13.08	40.94	1077.6	-0.5	-14.2	78.6	0	102	2
202203190716379	2022-03-01 18:44:48	1.15	0.27	1.8	14.06	39.81	1063.47	2.6	-14.8	76.8	0	100	1
202203190716390	2022-03-01 18:46:51	0.93	0.88	1.8	12.47	40.93	1061.79	-0.7	-17.6	80.8	-0.01	100	2
202203190716342	2022-03-01 18:47:21	1.44	0.76	1.8	13.83	40.2	1061.18	0.9	-15	75.7	-0.04	100	1
202203190716331	2022-03-01 18:47:21	1.38	0.62	1.8	12.37	39.6	1045.09	0.2	-18.4	76.9	0.1	100	2
202203190716282	2022-03-01 18:48:32	1.49	0.39	1.8	17.87	36.52	1060.28	0.8	-14.3	77.9	0.07	100	1
202203190716366	2022-03-01 18:57:08	1.15	1.83	1.8	11.8	41.56	1067.55	0.8	-15.4	80.1	-0.01	100	1
202203190716158	2022-03-01 18:57:57	1.56	0.85	1.8	15.98	38.57	1065.69	-0.3	-16.4	82.1	-0.05	100	1
202203190716283	2022-03-01 19:02:38	1.36	0.84	1.8	14.25	41.09	1082.52	0.3	-18	80.5	0	100	2
202203190716183	2022-03-01 19:10:01	0.95	0.89	1.8	12.34	42.06	1063.19	0.4	-16.7	78.2	0	100	1
202203190716380	2022-03-01 19:17:48	1.12	0.26	1.8	10.27	43.78	1073.65	0.7	-14.2	78.6	0.03	100	2
202203190716219	2022-03-01 19:18:17	0.98	0.47	1.8	5.82	46.78	1065.1	1.4	-15	75	0.06	100	1
202203190716233	2022-03-01 19:24:18	0.95	0.5	1.7	9.52	43.57	1067.48	0.5	-13.6	76.3	-0.03	100	2
202203190716185	2022-03-01 19:43:49	1.45	0.49	1.8	12.57	42.17	1067.26	1.8	-13.1	75.5	0	100	1
202203190716135	2022-03-01 19:47:10	1.13	0.38	1.8	12.21	41.98	1070.9	0.7	-17.6	78.7	0.14	100	1
202203190716170	2022-03-01 19:53:04	0.91	0.85	1.8	7.11	45.83	1072.43	1	-16.9	79.9	0.11	100	2
202203190716209	2022-03-01 19:54:56	1.36	0.29	1.8	9.3	44.66	1068.38	1.5	-18.1	82.2	0.07	100	1
202203190716122	2022-03-01 20:03:27	1.63	0.58	1.8	12.08	41.85	1069.99	-1.2	-16.5	78.6	0.02	100	2
202203190716136	2022-03-01 20:08:11	1.59	0.61	1.8	14.28	40.32	1058.53	-0.7	-19.5	83.6	0	100	1
202203190716134	2022-03-01 20:09:35	1.57	0.61	1.8	11.98	42.2	1066.58	-1	-17.1	78.3	0.01	100	2
202203190716196	2022-03-01 20:13:29	1.12	0.86	1.8	11.52	42.26	1069.38	1	-16.1	80	0.05	100	2
202203190716195	2022-03-01 20:18:18	0.89	0.5	1.8	9.67	44.08	1069.41	1	-17.5	79.2	0	100	2
202203190716160	2022-03-01 20:18:32	1.69	0.56	1.8	12.44	41.41	1065.19	1.8	-15.7	76.2	-0.01	100	1
202203190716197	2022-03-01 20:18:54	1.34	0.81	1.8	13.53	40.01	1071.09	0.8	-16.5	79.8	-0.02	100	1
202203190716148	2022-03-01 20:19:06	1.3	1.19	1.8	9.28	44.42	1076.33	0.9	-15.2	76.9	0.03	100	1
202203190716147	2022-03-01 20:20:16	1.38	0.85	1.8	9.92	43.36	1072.54	0.9	-15.1	77.7	-0.02	100	2
202203190716244	2022-03-01 20:24:05	0.65	0.96	1.7	10.91	43.68	1066.7	0.6	-16.1	79.4	-0.01	100	1
202203190716146	2022-03-01 20:24:53	1.58	0.69	1.8	13.45	40.42	1062.42	0.1	-19.2	78.3	-0.05	100	2
202203190716258	2022-03-01 20:26:28	0.7	0.78	1.7	14.45	38.91	1081.34	-0.4	-16.8	81.3	0	100	2
202203190716259	2022-03-01 20:33:55	0.64	0.71	1.7	14.2	40.91	1063.66	2.8	-16.8	81.3	-0.04	100	1
202203190716245	2022-03-01 20:34:55	0.66	1.1	1.8	13.76	40.6	1073.36	1	-15.6	79.2	-0.01	100	2
202203190716235	2022-03-01 20:37:15	1.12	0.42	1.7	14.64	39.56	1064.38	0.3	-16.3	77.8	-0.07	100	2
202203190716172	2022-03-01 20:37:15	1.51	0.71	1.8	13.28	40.93	1051.06	1	-14.2	78.2	0.04	100	2
202203190716124	2022-03-01 20:41:19	1.48	1.03	1.8	12.56	40.47	1070.23	1.4	-16.4	80.7	0.02	100	1
202203190716210	2022-03-01 20:43:34	1.46	0.79	1.8	9.21	43.86	1057.3	1.5	-13.5	76.2	0.08	100	1
202203190716211	2022-03-01 20:46:53	1.41	0.7	1.8	13.21	40.57	1066.19	0.1	-15.9	76.8	-0.05	100	2
202203190716123	2022-03-01 20:49:03	1.78	0.73	1.8	9.76	43.27	1068.08	0.2	-17	79.5	0.03	100	1
202203190716187	2022-03-01 20:52:15	1.6	0.13	1.8	13.06	39.55	1057.69	-0.1	-14	75.9	-0.03	100	2
202203190716161	2022-03-01 20:54:22	1.64	0.6	1.8	14.58	39.77	1060.64	0.8	-17.1	79.9	0.04	100	1
202203190716246	2022-03-01 21:03:57	0.95	0.78	1.7	9.88	42.1	1061.45	0.9	-16	74.5	-0.03	100	1
202203190716138	2022-03-01 21:16:58	1.61	0.47	1.8	14.78	38.25	1078.09	0.2	-16.7	77.3	0.08	100	2
202203190716162	2022-03-01 21:18:17	1.63	0.46	1.8	14.03	40.17	1072.29	-0.2	-14.9	78.3	-0.01	100	2
202203190716236	2022-03-01 21:19:50	1.34	0.65	1.7	12.97	41.57	1072.82	-0.8	-15.4	78.8	0.05	100	2
202203190716260	2022-03-01 21:24:32	0.66	0.26	1.8	15.31	39.8	1061.43	-0.2	-15	80.1	0.04	100	2
202203190716186	2022-03-01 21:32:09	1.61	0.49	1.8	16.49	37.33	1063.05	2	-16.5	76.2	-0.14	100	1
202203190716198	2022-03-01 21:33:21	1.35	0.79	1.8	11.26	42.25	1069.28	-0.3	-17.5	83	0.01	100	1
202203190716212	2022-03-01 21:35:28	1.42	0.92	1.8	14.51	39.56	1068.31	0.4	-18.1	80.7	-0.12	100	2
202203190716149	2022-03-01 21:46:50	1.46	0.63	1.8	11.03	42.67	1085.27	0.9	-15.9	78.1	0.13	100	1
202203190716188	2022-03-01 21:53:10	0.77	0.73	1.8	12.5	42.17	1065.98	-1.1	-16.3	79.2	-0.11	100	2
202203190716137	2022-03-01 21:53:11	1.55	0.48	1.8	16.63	36.39	1070.35	1.5	-17.8	77.9	-0.01	100	1
202203190716139	2022-03-01 21:53:13	1.47	0.69	1.8	14.99	39.23	1060.53	-1	-19.9	81.7	0	100	2
202203190716222	2022-03-01 21:54:35	1.14	0.69	1.8	11.05	41.63	1059.21	0.7	-14.5	77.9	-0.02	100	1
202203190716142	2022-03-01 21:58:08	0.99	0.81	1.8	9.16	44.08	1067.5	0.2	-16.7	78.3	-0.08	100	2
202203190716173	2022-03-01 21:58:08	1.52	1.16	1.8	15.91	39.45	1087.21	-0.6	-17.7	82.8	0.01	100	2
202203190716118	2022-03-01 22:00:15	1.22	0.56	1.8	12.03	42.41	1066.98	0.2	-15.5	81.5	-0.03	100	1
202203190716252	2022-03-01 22:01:14	0.75	1.32	1.8	12.54	41.47	1069.24	-0.1	-18.4	83	-0.05	100	2
202203190716229	2022-03-01 22:05:19	0.76	0.8	1.7	13.07	41.03	1068.53	1.1	-14	77.3	0.03	100	1
202203190716205	2022-03-01 22:12:39	0.93	1.14	1.8	14.33	40.52	1062.08	0.9	-13	75.5	0	100	1
202203190716165	2022-03-01 22:17:00	0.97	0.83	1.8	10.11	43.48	1072.71	0.8	-17.4	81.2	-0.02	100	2
202203190716204	2022-03-01 22:17:09	1.23	0.57	1.8	9.92	44.32	1060.86	-0.2	-16.4	79.2	0.06	100	2
202203190716181	2022-03-01 22:17:21	1.09	0.91	1.8	11.91	40.45	1075.47	0.3	-14.6	76.4	0.02	100	2
202203190716156	2022-03-01 22:25:45	1.46	0.89	1.8	12.01	42.82	1062.89	1.2	-18.9	76.8	0	100	2
202203190716240	2022-03-01 22:26:53	0.77	0.82	1.8	15.55	38.94	1072.53	-0.3	-20.3	84.4	0.07	100	2
202203190716132	2022-03-01 22:33:04	1.43	0.86	1.8	11.08	42.01	1060.49	-0.3	-18.7	82.3	0.01	100	2
202203190716254	2022-03-01 22:33:35	0.7	0.86	1.7	13.17	41.38	1053.19	0.2	-13.2	77.3	0.12	100	1
202203190716206	2022-03-01 22:35:04	1.27	0.58	1.8	14.51	39.33	1069.24	1.6	-17.4	80.7	0	100	1
202203190716230	2022-03-01 22:35:04	1.01	0.54	1.7	10.63	43.22	1061.52	2.1	-16.8	77.4	0	100	1
202203190716131	2022-03-01 22:35:55	1.28	0.89	1.8	9.23	44.11	1060.08	-0.7	-17.4	78.8	0.05	100	2
202203190716180	2022-03-01 22:36:39	0.82	1.03	1.8	9.99	43.81	1064.84	-0.6	-17.1	84.4	-0.02	100	2
202203190716192	2022-03-01 22:37:43	1.1	0.9	1.8	10.43	43.66	1064.97	1	-15.7	79.8	0	100	1
202203190716182	2022-03-01 22:40:28	1.3	0.59	1.8	12.81	41.81	1049.99	1.3	-15.4	78.4	0	100	2
202203190716157	2022-03-01 22:55:34	1.55	0.2	1.8	15.23	38.83	1073.47	1.2	-15.7	79.4	-0.06	100	1
202203190716143	2022-03-01 22:59:54	1.1	0.52	1.8	12.55	42.67	1063.51	-1	-17.6	80.1	0	100	2
202203190716241	2022-03-01 23:05:31	0.67	0.46	1.7	12.84	40.8	1075.21	0.6	-16.8	80.5	0.1	100	1
202203190716167	2022-03-01 23:12:59	1.17	0.48	1.8	12.37	42.56	1075.27	1.4	-16.6	80.2	0.14	100	1
202203190716242	2022-03-01 23:19:12	0.66	0.47	1.8	10.36	42.71	1066.68	2.8	-16.1	78.4	-0.06	100	2
202203190716216	2022-03-01 23:20:00	0.87	0.69	1.8	8.14	45.03	1052.26	0.6	-15.8	81.8	0.22	100	2
202203190716119	2022-03-01 23:21:40	1.46	0.43	1.8	14.39	39.56	1066.59	0.6	-18.6	80.9	0.05	100	2
202203190716194	2022-03-01 23:23:26	1.63	0.46	1.8	14.51	40.17	1074.44	2.6	-16	80.5	0.02	100	1
202203190716218	2022-03-01 23:25:45	1.08	0.72	1.7	12.08	42.16	1065.17	1.7	-15.4	77.5	-0.03	100	1
202203190716169	2022-03-01 23:35:21	1.35	-0.12	1.8	11.63	42.3	1059.57	1.6	-15.4	78.6	-0.1	100	1
202203190716168	2022-03-01 23:36:23	1.33	0.73	1.8	9.09	44.61	1070.55	-0.1	-18.3	80.5	0	101	2
202203190716121	2022-03-01 23:45:15	1.58	0.84	1.8	14.2	39.94	1070.13	1.4	-15	77.1	-0.01	101	1
202203190716217	2022-03-01 23:52:37	0.84	0.42	1.7	10.72	43.41	1067.39	-0.8	-18.1	79.1	-0.07	101	2
202203190716144	2022-03-01 23:53:38	1.31	0.85	1.8	7.97	45.14	1066.08	-0.8	-16.9	80.6	0	101	2
202203190716232	2022-03-02 00:11:04	0.95	0.59	1.7	11.14	42.63	1067.73	0.9	-14.3	79.7	0	101	1
202203190716145	2022-03-02 00:17:00	1.49	-0.7	1.8	14.69	39.36	1065.46	0.5	-19.2	81.4	-0.05	101	1
202203190716120	2022-03-02 00:34:04	1.65	0.78	1.8	12.31	42.3	1071.84	-1.4	-16	83	0.02	101	2
202203190716231	2022-03-02 00:48:59	0.68	1.15	1.7	10.59	43.92	1057.45	1.6	-20.5	83	0.02	101	2
202203190716184	2022-03-02 01:08:57	1.3	1.07	1.8	12.99	40.75	1052.04	1.9	-18.2	78.1	-0.03	101	1
202203190716255	2022-03-02 01:13:38	0.67	1.17	1.8	11.7	42.85	1070.72	-0.7	-18	78.9	-0.01	101	2
202203190716256	2022-03-02 01:14:00	0.7	0.8	1.7	14.51	40.09	1059.9	1.5	-14.8	76.5	-0.03	101	1
202203190716108	2022-03-02 01:14:02	0.81	0.53	1.8	12.55	41.94	1066.05	0.1	-23	87.1	0.08	101	2
202203190716208	2022-03-02 01:30:13	1.03	1.16	1.8	9.32	43.63	1057.35	3	-14.3	76.2	-0.01	101	1
202203190715973	2022-03-02 01:30:57	1.32	0.88	1.8	10.96	42.13	1070.72	1	-15.5	76.4	0	101	1
202203190716207	2022-03-02 01:34:43	1.01	0.84	1.8	9.39	43.94	1057.81	-0.5	-17.5	80	0.02	101	2
202203190716107	2022-03-02 01:38:42	0.77	0.62	1.8	12.95	41.67	1057.89	-0.7	-16.3	79.2	0	101	2
202203190716035	2022-03-02 01:41:53	1.1	0.89	1.8	10.06	42.87	1065.64	-0.2	-15.2	79.3	0.07	101	2
202203190716060	2022-03-02 01:42:20	1.07	0.24	1.8	10.6	43.56	1070.82	2	-14.4	77.2	-0.02	101	1
202203190716083	2022-03-02 01:45:13	1.07	0.53	1.8	15.11	39.68	1054.01	1.1	-15.4	79	0.27	101	2
202203190716011	2022-03-02 01:49:34	1.1	0.61	1.8	11.16	42.1	1069.72	-1.7	-17.2	77.3	0.02	101	2
202203190716084	2022-03-02 01:51:41	1.19	0.2	1.8	8.88	44.98	1080.45	0.3	-15.4	80	0.02	101	1
202203190716036	2022-03-02 01:54:17	1.39	0.66	1.8	11.54	42.09	1062.04	0.4	-15.5	76.7	0.09	101	1
202203190716085	2022-03-02 02:03:44	0.83	0.83	1.8	11.6	42.46	1061.09	0.4	-17.2	80.2	0.01	101	2
202203190715988	2022-03-02 02:10:24	1.55	0.53	1.8	15.7	36.95	1060.8	-0.5	-18.4	80.5	0.02	101	2
202203190716109	2022-03-02 02:12:00	0.69	0.59	1.8	12.58	41.33	1051.99	0.7	-16.6	78.4	0.03	101	1
202203190715987	2022-03-02 02:12:16	1.3	0.47	1.8	11.55	42.69	1071.86	-0.6	-19.6	81.4	0.2	101	2
202203190716047	2022-03-02 02:14:58	0.94	0.71	1.8	10.81	43.4	1072.72	0.6	-18.2	81.4	-0.05	101	1
202203190716071	2022-03-02 02:15:31	0.7	0.93	1.8	10.9	42.2	1068.19	-0.3	-15.9	78.7	0.01	101	2
202203190716095	2022-03-02 02:19:33	0.73	0.62	1.8	10.01	42.98	1073.54	0.9	-17.7	79.3	0.05	101	1
202203190715999	2022-03-02 02:19:59	0.91	1.15	1.8	11.16	43.36	1071.57	0.6	-18.6	80.9	0	101	1
202203190716013	2022-03-02 02:21:14	1.54	1.24	1.8	15.58	38.83	1070.75	-2	-17.1	80.6	0.01	101	2
202203190715989	2022-03-02 02:23:13	1.68	1.07	1.8	13.51	39.6	1071.93	0.4	-16.2	79.9	-0.04	101	2
202203190716061	2022-03-02 02:26:53	0.95	0.74	1.8	12.34	41.95	1066.45	1.2	-17	76.2	-0.14	101	1
202203190716049	2022-03-02 02:27:30	1.14	0.58	1.8	12.34	43	1069.57	0.8	-16.8	79.2	-0.03	101	2
202203190716037	2022-03-02 02:28:48	1.25	1.2	1.8	11.9	42.18	1071.93	0.7	-15.5	78.3	0.05	101	1
202203190716096	2022-03-02 02:33:21	0.85	0.74	1.8	11.54	42.41	1070.4	-1	-18.6	81	0.01	101	2
202203190716097	2022-03-02 02:34:05	0.61	0.79	1.8	9.31	43.08	1062.82	1.1	-16.4	74.7	-0.14	101	1
202203190716072	2022-03-02 02:37:31	1.04	0.78	1.8	9.38	44.81	1066.09	1.6	-20.1	83.2	0	101	2
202203190716024	2022-03-02 02:39:35	1.45	0.4	1.8	12.19	40.4	1068.97	0.7	-15.3	79.1	-0.05	101	1
202203190715975	2022-03-02 02:53:24	1.39	0.92	1.8	11.16	42.49	1076.2	0.6	-16.5	77.7	0.26	101	1
202203190716073	2022-03-02 03:03:28	0.99	0.61	1.8	10.42	43.6	1058.86	0.4	-18.2	80.6	-0.13	101	1
202203190716001	2022-03-02 03:05:19	1.57	0.17	1.8	13.81	40.55	1077.8	-0.9	-16.5	82.2	0.05	101	2
202203190716111	2022-03-02 03:06:35	0.72	0.94	1.8	13.91	41.17	1067.47	1.4	-16	80.5	0.03	101	1
202203190716025	2022-03-02 03:11:56	1.37	0.84	1.8	15.54	39.85	1059.69	1.3	-19	82.1	0	101	1
202203190716110	2022-03-02 03:12:44	0.72	0.85	1.8	14.64	38.63	1068.03	0.8	-16.5	77.9	0.03	101	2
202203190716038	2022-03-02 03:18:32	1.34	1.75	1.8	9.22	44.25	1072.46	1.3	-17.9	76.7	-0.1	101	2
202203190715976	2022-03-02 03:18:42	1.51	0.63	1.8	16.42	37.65	1070.93	0.7	-15.7	80.6	-0.02	101	1
202203190716063	2022-03-02 03:33:57	1.05	0.77	1.8	12.21	42.79	1073.58	-2.7	-19.6	82.7	0.06	101	2
202203190715991	2022-03-02 03:45:00	1.01	0.62	1.8	10.7	42.49	1064.06	1.8	-17	78	0.02	101	1
202203190716086	2022-03-02 03:49:28	1.16	0.87	1.8	12.5	41.48	1067.7	-0.1	-17.1	76.8	0.08	101	2
202203190716015	2022-03-02 03:57:54	1.41	0.83	1.8	15	39.31	1066.9	-0.9	-17.6	79.5	0	101	2
202203190716224	2022-03-02 03:58:35	1.28	1	1.8	12.18	42.33	1072.18	1.5	-16.8	77.6	-0.03	101	1
202203190716175	2022-03-02 04:08:42	0.99	1.05	1.8	10.46	43.83	1080.02	1.9	-17.1	82	0	101	1
202203190716247	2022-03-02 04:13:13	0.72	0.97	1.7	11.65	41.95	1068.37	1.6	-16.8	78.6	-0.06	101	2
202203190716039	2022-03-02 04:17:53	1.22	0.49	1.8	5.88	45.76	1053.56	-0.4	-18.5	80.5	0.01	101	2
202203190716248	2022-03-02 04:24:44	0.72	0.98	1.8	13.5	38.74	1046.62	1.1	-16.1	75.2	0.17	101	1
202203190716200	2022-03-02 04:31:36	1.05	0.81	1.8	12.05	42.03	1059.39	3	-15	77.3	0.11	101	1
202203190716199	2022-03-02 04:35:23	1.65	1.38	1.8	13.53	39.21	1057.57	-2.6	-14.7	73.2	-0.05	101	2
202203190716125	2022-03-02 04:43:28	1.46	0.82	1.8	13.45	40.23	1076.18	0.3	-18.7	80.6	0.11	101	2
202203190716081	2022-03-02 04:43:50	0.82	0.59	1.8	11.85	41.98	1062.2	1.4	-17.8	81.9	0.03	101	1
202203190716150	2022-03-02 04:44:12	1.16	0.68	1.8	9.54	44.06	1060.1	1.2	-16.4	77.4	0.01	101	2
202203190716151	2022-03-02 04:50:32	1.3	1.06	1.8	12.87	41.78	1056.83	0.7	-15.9	80.9	0.02	101	1
202203190716223	2022-03-02 04:51:59	1.1	1.44	1.8	10.56	43.33	1061.52	0.3	-16	77.6	0	101	2
202203190716105	2022-03-02 05:02:59	0.72	0.92	1.8	12.11	42.69	1058.11	1.1	-16.2	79.9	-0.06	101	1
202203190716174	2022-03-02 05:24:19	1.42	1.09	1.8	11.59	41.24	1063.47	1.6	-18.3	80.3	0	101	2
202203190716033	2022-03-02 05:25:53	1.52	1	1.8	10.38	43.1	1051.53	0.6	-16.4	78.2	0.06	101	1
202203190716104	2022-03-02 05:27:34	0.93	0.83	1.8	8.46	45.12	1059.98	-0.6	-17.8	79.4	0	101	2
202203190716057	2022-03-02 05:30:09	1.2	0.94	1.8	9.43	43.36	1057.36	1.4	-15.3	82	0	101	1
202203190716126	2022-03-02 05:32:16	1.49	1.32	1.8	11.95	41.72	1071.43	-0.9	-16.8	77.4	0.04	101	2
202203190715985	2022-03-02 05:33:01	1.22	0.54	1.8	13.49	41.22	1079.58	1.6	-14.2	77.8	0	101	1
202203190716056	2022-03-02 05:34:38	1.4	0.74	1.8	9.61	43.81	1068.3	-0.6	-18.2	82.4	0	102	2
202203190716009	2022-03-02 05:36:43	1.19	0.55	1.8	11.17	43.15	1073.58	1.2	-18.5	83	0.34	102	1
202203190716008	2022-03-02 05:37:11	1.32	0.42	1.8	12.03	41.91	1057.52	-0.7	-15.7	76.7	-0.01	102	2
202203190716082	2022-03-02 05:43:12	1.02	0.57	1.8	8.63	45.66	1074.15	2.3	-16.8	77.3	0.09	102	1
202203190716044	2022-03-02 05:48:16	0.71	0.71	1.8	10.73	42.66	1071.12	-0.3	-15.7	75.2	-0.16	102	1
202203190716092	2022-03-02 05:49:15	1.24	0.68	1.8	15.65	39.61	1066.57	-0.4	-15.7	76.3	-0.01	102	2
202203190716032	2022-03-02 05:50:42	1.42	0.46	1.7	14.74	39	1069.76	-0.5	-15.1	78.5	-0.05	102	2
202203190716010	2022-03-02 05:52:13	1.02	0.57	1.8	12.63	41.12	1074.59	0.3	-18.1	80.7	-0.03	102	1
202203190715984	2022-03-02 05:57:30	1.34	0.64	1.8	14.24	39.57	1077.62	1.6	-16.2	75.5	0	102	1
202203190715996	2022-03-02 05:57:45	1.46	0.89	1.8	13.25	40.91	1060.9	0.4	-13.2	72.8	0.21	102	2
202203190716058	2022-03-02 06:08:19	1.19	1.01	1.8	15.27	39.61	1060.77	-0.1	-17.2	79.4	0.03	102	1
202203190716094	2022-03-02 06:10:30	0.75	0.86	1.8	9.2	43.43	1055.22	1.4	-15.1	78.6	0.02	102	1
202203190715986	2022-03-02 06:13:04	1.19	1.32	1.8	16.31	38.58	1068.26	-0.3	-17.3	77.9	0.1	102	2
202203190716045	2022-03-02 06:14:41	1.14	1.01	1.8	10.55	41.95	1064.27	1.2	-17.8	79.7	-0.07	102	1
202203190716093	2022-03-02 06:52:42	0.69	0.85	1.8	10.55	43.48	1070.07	0.1	-19.6	78.5	-0.04	102	2
202203190716022	2022-03-02 06:55:16	0.96	0.66	1.8	16.58	38.67	1065.2	0.1	-16.8	78.9	0.17	102	2
202203190716034	2022-03-02 06:57:36	1.55	1.06	1.8	11.98	41.58	1063.17	1.9	-13.8	75.3	-0.03	102	1
202203190715997	2022-03-02 07:01:04	1.03	0.69	1.8	7.4	45.8	1059.3	0.2	-20.4	82.3	0.03	102	2
202203190715972	2022-03-02 07:06:09	0.71	0.86	1.8	13.35	40.58	1078.25	1.6	-16.8	80.7	0	102	1
202203190716069	2022-03-02 07:10:51	0.85	0.91	1.8	9.08	45.75	1064.88	-0.2	-16.4	80.2	0.02	102	2
202203190715974	2022-03-02 07:19:47	1.33	0.63	1.8	16.5	37.39	1066.92	1.4	-14.8	77.5	0	102	1
202203190715998	2022-03-02 07:21:50	1.17	0.57	1.8	11.54	42.48	1063.87	-1.3	-17.4	78.1	0.02	102	2
202203190716029	2022-03-02 07:22:25	1.31	0.45	1.8	10.38	43.66	1080.86	1.8	-15.8	79.7	0	102	1
202203190716019	2022-03-02 07:23:09	1.45	0.16	1.8	15.12	38.93	1076.35	-0.5	-15.5	76.6	0	102	2
202203190716046	2022-03-02 07:33:05	1.1	0.8	1.8	8.02	45.48	1071.31	1.4	-17.2	79.6	0.03	102	1
202203190716021	2022-03-02 07:37:10	0.89	0.84	1.8	11.01	42.06	1066.14	1	-17	78.8	-0.02	102	1
202203190716031	2022-03-02 07:37:47	1.16	0.77	1.8	12.7	41.61	1067.9	0.7	-16.9	77.4	-0.08	102	2
202203190716054	2022-03-02 07:39:58	1.64	0.66	1.8	10.12	42.86	1072.25	2.1	-14.9	77.8	0.03	102	1
202203190716006	2022-03-02 07:42:00	1.36	0.98	1.8	9.59	43.57	1056.84	0.4	-15.9	76.7	0.02	102	1
202203190716055	2022-03-02 07:44:27	1.24	0.75	1.8	14.51	40.96	1067.72	1.3	-16.1	79.2	0.02	102	2
202203190716078	2022-03-02 07:46:53	1.48	0.68	1.8	14.74	39.03	1073.12	1.2	-17.7	79.2	-0.02	102	1
202203190715983	2022-03-02 07:47:05	1.47	0.66	1.7	13.18	40.63	1054.87	-0.6	-19.3	82.3	0.08	102	2
202203190715995	2022-03-02 07:47:09	1.44	0.64	1.8	12.37	42.45	1056.53	2.5	-13.8	72	0.02	102	1
202203190716538	2022-03-02 07:51:15	0.76	0.85	1.8	11.85	42	1067.49	1.8	-15.3	78.1	0.37	102	1
202203190716007	2022-03-02 07:56:02	1.33	0.7	1.8	14.92	38.83	1065.3	0.1	-15.7	79	0.04	102	2
202203190716515	2022-03-02 08:00:55	0.78	0.58	1.8	9.77	44.16	1055.7	0.6	-15	74.3	0.14	102	2
202203190716466	2022-03-02 08:08:43	1.21	0.93	1.8	9.72	43.26	1053.12	0.2	-17.1	78.5	-0.03	102	2
