datetime	serial	ng_mode	x	y	OKNG
2024-10-01 01:20:40	wafer_0001	none	19	16	OK
2024-10-01 01:20:50	wafer_0001	none	19	17	OK
2024-10-01 01:21:00	wafer_0001	none	19	18	OK
2024-10-01 01:21:10	wafer_0001	none	19	19	OK
2024-10-01 01:21:20	wafer_0001	none	19	20	NG
2024-10-01 01:21:30	wafer_0001	none	19	21	NG
2024-10-01 01:21:40	wafer_0001	none	19	22	OK
2024-10-01 01:21:50	wafer_0001	none	19	23	NG
2024-10-01 01:22:00	wafer_0001	none	19	24	OK
2024-10-01 01:22:10	wafer_0001	none	19	25	NG
2024-10-01 01:22:20	wafer_0001	none	19	26	""
2024-10-01 01:22:30	wafer_0001	none	20	1	""
2024-10-01 01:22:40	wafer_0001	none	20	2	""
2024-10-01 01:22:50	wafer_0001	none	20	3	OK
2024-10-01 01:23:00	wafer_0001	none	20	4	OK
2024-10-01 01:23:10	wafer_0001	none	20	5	OK
2024-10-01 01:23:20	wafer_0001	none	20	6	OK
2024-10-01 01:23:30	wafer_0001	none	20	7	OK
2024-10-01 01:23:40	wafer_0001	none	20	8	OK
2024-10-01 01:23:50	wafer_0001	none	20	9	NG
2024-10-01 01:24:00	wafer_0001	none	20	10	OK
2024-10-01 01:24:10	wafer_0001	none	20	11	OK
2024-10-01 01:24:20	wafer_0001	none	20	12	OK
2024-10-01 01:24:30	wafer_0001	none	20	13	OK
2024-10-01 01:24:40	wafer_0001	none	20	14	NG
2024-10-01 01:24:50	wafer_0001	none	20	15	OK
2024-10-01 01:25:00	wafer_0001	none	20	16	OK
2024-10-01 01:25:10	wafer_0001	none	20	17	OK
2024-10-01 01:25:20	wafer_0001	none	20	18	OK
2024-10-01 01:25:30	wafer_0001	none	20	19	OK
2024-10-01 01:25:40	wafer_0001	none	20	20	NG
2024-10-01 01:25:50	wafer_0001	none	20	21	OK
2024-10-01 01:26:00	wafer_0001	none	20	22	NG
2024-10-01 01:26:10	wafer_0001	none	20	23	OK
2024-10-01 01:26:20	wafer_0001	none	20	24	OK
2024-10-01 01:26:30	wafer_0001	none	20	25	""
2024-10-01 01:26:40	wafer_0001	none	20	26	""
2024-10-01 01:26:50	wafer_0001	none	21	1	""
2024-10-01 01:27:00	wafer_0001	none	21	2	""
2024-10-01 01:27:10	wafer_0001	none	21	3	OK
2024-10-01 01:27:20	wafer_0001	none	21	4	NG
2024-10-01 01:27:30	wafer_0001	none	21	5	OK
2024-10-01 01:27:40	wafer_0001	none	21	6	OK
2024-10-01 01:27:50	wafer_0001	none	21	7	OK
2024-10-01 01:28:00	wafer_0001	none	21	8	OK
2024-10-01 01:28:10	wafer_0001	none	21	9	NG
2024-10-01 01:28:20	wafer_0001	none	21	10	OK
2024-10-01 01:28:30	wafer_0001	none	21	11	OK
2024-10-01 01:28:40	wafer_0001	none	21	12	OK
2024-10-01 01:28:50	wafer_0001	none	21	13	OK
2024-10-01 01:29:00	wafer_0001	none	21	14	OK
2024-10-01 01:29:10	wafer_0001	none	21	15	OK
2024-10-01 01:29:20	wafer_0001	none	21	16	OK
2024-10-01 01:29:30	wafer_0001	none	21	17	OK
2024-10-01 01:29:40	wafer_0001	none	21	18	OK
2024-10-01 01:29:50	wafer_0001	none	21	19	OK
2024-10-01 01:30:00	wafer_0001	none	21	20	NG
2024-10-01 01:30:10	wafer_0001	none	21	21	OK
2024-10-01 01:30:20	wafer_0001	none	21	22	NG
2024-10-01 01:30:30	wafer_0001	none	21	23	OK
2024-10-01 01:30:40	wafer_0001	none	21	24	NG
2024-10-01 01:30:50	wafer_0001	none	21	25	""
2024-10-01 01:31:00	wafer_0001	none	21	26	""
2024-10-01 01:31:10	wafer_0001	none	22	1	""
2024-10-01 01:31:20	wafer_0001	none	22	2	""
2024-10-01 01:31:30	wafer_0001	none	22	3	""
2024-10-01 01:31:40	wafer_0001	none	22	4	NG
2024-10-01 01:31:50	wafer_0001	none	22	5	OK
2024-10-01 01:32:00	wafer_0001	none	22	6	NG
2024-10-01 01:32:10	wafer_0001	none	22	7	OK
2024-10-01 01:32:20	wafer_0001	none	22	8	NG
2024-10-01 01:32:30	wafer_0001	none	22	9	NG
2024-10-01 01:32:40	wafer_0001	none	22	10	OK
2024-10-01 01:32:50	wafer_0001	none	22	11	OK
2024-10-01 01:33:00	wafer_0001	none	22	12	NG
2024-10-01 01:33:10	wafer_0001	none	22	13	OK
2024-10-01 01:33:20	wafer_0001	none	22	14	NG
2024-10-01 01:33:30	wafer_0001	none	22	15	OK
2024-10-01 01:33:40	wafer_0001	none	22	16	OK
2024-10-01 01:33:50	wafer_0001	none	22	17	OK
2024-10-01 01:34:00	wafer_0001	none	22	18	OK
2024-10-01 01:34:10	wafer_0001	none	22	19	OK
2024-10-01 01:34:20	wafer_0001	none	22	20	OK
2024-10-01 01:34:30	wafer_0001	none	22	21	OK
2024-10-01 01:34:40	wafer_0001	none	22	22	OK
2024-10-01 01:34:50	wafer_0001	none	22	23	OK
2024-10-01 01:35:00	wafer_0001	none	22	24	""
2024-10-01 01:35:10	wafer_0001	none	22	25	""
2024-10-01 01:35:20	wafer_0001	none	22	26	""
2024-10-01 01:35:30	wafer_0001	none	23	1	""
2024-10-01 01:35:40	wafer_0001	none	23	2	""
2024-10-01 01:35:50	wafer_0001	none	23	3	""
2024-10-01 01:36:00	wafer_0001	none	23	4	""
2024-10-01 01:36:10	wafer_0001	none	23	5	OK
2024-10-01 01:36:20	wafer_0001	none	23	6	OK
2024-10-01 01:36:30	wafer_0001	none	23	7	OK
2024-10-01 01:36:40	wafer_0001	none	23	8	OK
2024-10-01 01:36:50	wafer_0001	none	23	9	OK
2024-10-01 01:37:00	wafer_0001	none	23	10	NG
2024-10-01 01:37:10	wafer_0001	none	23	11	OK
2024-10-01 01:37:20	wafer_0001	none	23	12	OK
2024-10-01 01:37:30	wafer_0001	none	23	13	OK
2024-10-01 01:37:40	wafer_0001	none	23	14	OK
2024-10-01 01:37:50	wafer_0001	none	23	15	OK
2024-10-01 01:38:00	wafer_0001	none	23	16	OK
2024-10-01 01:38:10	wafer_0001	none	23	17	NG
2024-10-01 01:38:20	wafer_0001	none	23	18	OK
2024-10-01 01:38:30	wafer_0001	none	23	19	OK
2024-10-01 01:38:40	wafer_0001	none	23	20	OK
2024-10-01 01:38:50	wafer_0001	none	23	21	OK
2024-10-01 01:39:00	wafer_0001	none	23	22	NG
2024-10-01 01:39:10	wafer_0001	none	23	23	""
2024-10-01 01:39:20	wafer_0001	none	23	24	""
2024-10-01 01:39:30	wafer_0001	none	23	25	""
2024-10-01 01:39:40	wafer_0001	none	23	26	""
2024-10-01 01:39:50	wafer_0001	none	24	1	""
2024-10-01 01:40:00	wafer_0001	none	24	2	""
2024-10-01 01:40:10	wafer_0001	none	24	3	""
2024-10-01 01:40:20	wafer_0001	none	24	4	""
2024-10-01 01:40:30	wafer_0001	none	24	5	""
2024-10-01 01:40:40	wafer_0001	none	24	6	NG
2024-10-01 01:40:50	wafer_0001	none	24	7	OK
2024-10-01 01:41:00	wafer_0001	none	24	8	OK
2024-10-01 01:41:10	wafer_0001	none	24	9	OK
2024-10-01 01:41:20	wafer_0001	none	24	10	OK
2024-10-01 01:41:30	wafer_0001	none	24	11	OK
2024-10-01 01:41:40	wafer_0001	none	24	12	OK
2024-10-01 01:41:50	wafer_0001	none	24	13	OK
2024-10-01 01:42:00	wafer_0001	none	24	14	OK
2024-10-01 01:42:10	wafer_0001	none	24	15	OK
2024-10-01 01:42:20	wafer_0001	none	24	16	NG
2024-10-01 01:42:30	wafer_0001	none	24	17	OK
2024-10-01 01:42:40	wafer_0001	none	24	18	OK
2024-10-01 01:42:50	wafer_0001	none	24	19	OK
2024-10-01 01:43:00	wafer_0001	none	24	20	OK
2024-10-01 01:43:10	wafer_0001	none	24	21	""
2024-10-01 01:43:20	wafer_0001	none	24	22	""
2024-10-01 01:43:30	wafer_0001	none	24	23	""
2024-10-01 01:43:40	wafer_0001	none	24	24	""
2024-10-01 01:43:50	wafer_0001	none	24	25	""
2024-10-01 01:44:00	wafer_0001	none	24	26	""
2024-10-01 01:44:10	wafer_0001	none	25	1	""
2024-10-01 01:44:20	wafer_0001	none	25	2	""
2024-10-01 01:44:30	wafer_0001	none	25	3	""
2024-10-01 01:44:40	wafer_0001	none	25	4	""
2024-10-01 01:44:50	wafer_0001	none	25	5	""
2024-10-01 01:45:00	wafer_0001	none	25	6	""
2024-10-01 01:45:10	wafer_0001	none	25	7	""
2024-10-01 01:45:20	wafer_0001	none	25	8	OK
2024-10-01 01:45:30	wafer_0001	none	25	9	OK
2024-10-01 01:45:40	wafer_0001	none	25	10	OK
2024-10-01 01:45:50	wafer_0001	none	25	11	OK
2024-10-01 01:46:00	wafer_0001	none	25	12	OK
2024-10-01 01:46:10	wafer_0001	none	25	13	OK
2024-10-01 01:46:20	wafer_0001	none	25	14	OK
2024-10-01 01:46:30	wafer_0001	none	25	15	OK
2024-10-01 01:46:40	wafer_0001	none	25	16	NG
2024-10-01 01:46:50	wafer_0001	none	25	17	OK
2024-10-01 01:47:00	wafer_0001	none	25	18	NG
2024-10-01 01:47:10	wafer_0001	none	25	19	NG
2024-10-01 01:47:20	wafer_0001	none	25	20	""
2024-10-01 01:47:30	wafer_0001	none	25	21	""
2024-10-01 01:47:40	wafer_0001	none	25	22	""
2024-10-01 01:47:50	wafer_0001	none	25	23	""
2024-10-01 01:48:00	wafer_0001	none	25	24	""
2024-10-01 01:48:10	wafer_0001	none	25	25	""
2024-10-01 01:48:20	wafer_0001	none	25	26	""
2024-10-01 01:48:30	wafer_0001	none	26	1	""
2024-10-01 01:48:40	wafer_0001	none	26	2	""
2024-10-01 01:48:50	wafer_0001	none	26	3	""
2024-10-01 01:49:00	wafer_0001	none	26	4	""
2024-10-01 01:49:10	wafer_0001	none	26	5	""
2024-10-01 01:49:20	wafer_0001	none	26	6	""
2024-10-01 01:49:30	wafer_0001	none	26	7	""
2024-10-01 01:49:40	wafer_0001	none	26	8	""
2024-10-01 01:49:50	wafer_0001	none	26	9	""
2024-10-01 01:50:00	wafer_0001	none	26	10	""
2024-10-01 01:50:10	wafer_0001	none	26	11	OK
2024-10-01 01:50:20	wafer_0001	none	26	12	OK
2024-10-01 01:50:30	wafer_0001	none	26	13	OK
2024-10-01 01:50:40	wafer_0001	none	26	14	OK
2024-10-01 01:50:50	wafer_0001	none	26	15	OK
2024-10-01 01:51:00	wafer_0001	none	26	16	NG
2024-10-01 01:51:10	wafer_0001	none	26	17	""
2024-10-01 01:51:20	wafer_0001	none	26	18	""
2024-10-01 01:51:30	wafer_0001	none	26	19	""
2024-10-01 01:51:40	wafer_0001	none	26	20	""
2024-10-01 01:51:50	wafer_0001	none	26	21	""
2024-10-01 01:52:00	wafer_0001	none	26	22	""
2024-10-01 01:52:10	wafer_0001	none	26	23	""
2024-10-01 01:52:20	wafer_0001	none	26	24	""
2024-10-01 01:52:30	wafer_0001	none	26	25	""
2024-10-01 01:52:40	wafer_0001	none	26	26	""
2024-10-01 01:52:50	wafer_0002	Center	1	1	""
2024-10-01 01:53:00	wafer_0002	Center	1	2	""
2024-10-01 01:53:10	wafer_0002	Center	1	3	""
2024-10-01 01:53:20	wafer_0002	Center	1	4	""
2024-10-01 01:53:30	wafer_0002	Center	1	5	""
2024-10-01 01:53:40	wafer_0002	Center	1	6	""
2024-10-01 01:53:50	wafer_0002	Center	1	7	""
2024-10-01 01:54:00	wafer_0002	Center	1	8	""
2024-10-01 01:54:10	wafer_0002	Center	1	9	""
2024-10-01 01:54:20	wafer_0002	Center	1	10	""
2024-10-01 01:54:30	wafer_0002	Center	1	11	OK
2024-10-01 01:54:40	wafer_0002	Center	1	12	NG
2024-10-01 01:54:50	wafer_0002	Center	1	13	OK
2024-10-01 01:55:00	wafer_0002	Center	1	14	NG
2024-10-01 01:55:10	wafer_0002	Center	1	15	OK
2024-10-01 01:55:20	wafer_0002	Center	1	16	NG
2024-10-01 01:55:30	wafer_0002	Center	1	17	""
2024-10-01 01:55:40	wafer_0002	Center	1	18	""
2024-10-01 01:55:50	wafer_0002	Center	1	19	""
2024-10-01 01:56:00	wafer_0002	Center	1	20	""
2024-10-01 01:56:10	wafer_0002	Center	1	21	""
2024-10-01 01:56:20	wafer_0002	Center	1	22	""
2024-10-01 01:56:30	wafer_0002	Center	1	23	""
2024-10-01 01:56:40	wafer_0002	Center	1	24	""
2024-10-01 01:56:50	wafer_0002	Center	1	25	""
2024-10-01 01:57:00	wafer_0002	Center	1	26	""
2024-10-01 01:57:10	wafer_0002	Center	2	1	""
2024-10-01 01:57:20	wafer_0002	Center	2	2	""
2024-10-01 01:57:30	wafer_0002	Center	2	3	""
2024-10-01 01:57:40	wafer_0002	Center	2	4	""
2024-10-01 01:57:50	wafer_0002	Center	2	5	""
2024-10-01 01:58:00	wafer_0002	Center	2	6	""
2024-10-01 01:58:10	wafer_0002	Center	2	7	""
2024-10-01 01:58:20	wafer_0002	Center	2	8	NG
2024-10-01 01:58:30	wafer_0002	Center	2	9	OK
2024-10-01 01:58:40	wafer_0002	Center	2	10	OK
2024-10-01 01:58:50	wafer_0002	Center	2	11	OK
2024-10-01 01:59:00	wafer_0002	Center	2	12	NG
2024-10-01 01:59:10	wafer_0002	Center	2	13	OK
2024-10-01 01:59:20	wafer_0002	Center	2	14	OK
2024-10-01 01:59:30	wafer_0002	Center	2	15	OK
2024-10-01 01:59:40	wafer_0002	Center	2	16	OK
2024-10-01 01:59:50	wafer_0002	Center	2	17	OK
2024-10-01 02:00:00	wafer_0002	Center	2	18	OK
2024-10-01 02:00:10	wafer_0002	Center	2	19	OK
2024-10-01 02:00:20	wafer_0002	Center	2	20	""
2024-10-01 02:00:30	wafer_0002	Center	2	21	""
2024-10-01 02:00:40	wafer_0002	Center	2	22	""
2024-10-01 02:00:50	wafer_0002	Center	2	23	""
2024-10-01 02:01:00	wafer_0002	Center	2	24	""
2024-10-01 02:01:10	wafer_0002	Center	2	25	""
2024-10-01 02:01:20	wafer_0002	Center	2	26	""
2024-10-01 02:01:30	wafer_0002	Center	3	1	""
2024-10-01 02:01:40	wafer_0002	Center	3	2	""
2024-10-01 02:01:50	wafer_0002	Center	3	3	""
2024-10-01 02:02:00	wafer_0002	Center	3	4	""
2024-10-01 02:02:10	wafer_0002	Center	3	5	""
2024-10-01 02:02:20	wafer_0002	Center	3	6	""
2024-10-01 02:02:30	wafer_0002	Center	3	7	NG
2024-10-01 02:02:40	wafer_0002	Center	3	8	OK
2024-10-01 02:02:50	wafer_0002	Center	3	9	OK
2024-10-01 02:03:00	wafer_0002	Center	3	10	OK
2024-10-01 02:03:10	wafer_0002	Center	3	11	NG
2024-10-01 02:03:20	wafer_0002	Center	3	12	OK
2024-10-01 02:03:30	wafer_0002	Center	3	13	OK
2024-10-01 02:03:40	wafer_0002	Center	3	14	OK
2024-10-01 02:03:50	wafer_0002	Center	3	15	OK
2024-10-01 02:04:00	wafer_0002	Center	3	16	OK
2024-10-01 02:04:10	wafer_0002	Center	3	17	NG
2024-10-01 02:04:20	wafer_0002	Center	3	18	NG
2024-10-01 02:04:30	wafer_0002	Center	3	19	NG
2024-10-01 02:04:40	wafer_0002	Center	3	20	OK
2024-10-01 02:04:50	wafer_0002	Center	3	21	""
2024-10-01 02:05:00	wafer_0002	Center	3	22	""
2024-10-01 02:05:10	wafer_0002	Center	3	23	""
2024-10-01 02:05:20	wafer_0002	Center	3	24	""
2024-10-01 02:05:30	wafer_0002	Center	3	25	""
2024-10-01 02:05:40	wafer_0002	Center	3	26	""
2024-10-01 02:05:50	wafer_0002	Center	4	1	""
2024-10-01 02:06:00	wafer_0002	Center	4	2	""
2024-10-01 02:06:10	wafer_0002	Center	4	3	""
2024-10-01 02:06:20	wafer_0002	Center	4	4	""
2024-10-01 02:06:30	wafer_0002	Center	4	5	OK
2024-10-01 02:06:40	wafer_0002	Center	4	6	OK
2024-10-01 02:06:50	wafer_0002	Center	4	7	NG
2024-10-01 02:07:00	wafer_0002	Center	4	8	OK
2024-10-01 02:07:10	wafer_0002	Center	4	9	OK
2024-10-01 02:07:20	wafer_0002	Center	4	10	OK
2024-10-01 02:07:30	wafer_0002	Center	4	11	OK
2024-10-01 02:07:40	wafer_0002	Center	4	12	OK
2024-10-01 02:07:50	wafer_0002	Center	4	13	OK
2024-10-01 02:08:00	wafer_0002	Center	4	14	OK
2024-10-01 02:08:10	wafer_0002	Center	4	15	OK
2024-10-01 02:08:20	wafer_0002	Center	4	16	OK
2024-10-01 02:08:30	wafer_0002	Center	4	17	OK
2024-10-01 02:08:40	wafer_0002	Center	4	18	OK
2024-10-01 02:08:50	wafer_0002	Center	4	19	NG
2024-10-01 02:09:00	wafer_0002	Center	4	20	NG
2024-10-01 02:09:10	wafer_0002	Center	4	21	OK
2024-10-01 02:09:20	wafer_0002	Center	4	22	OK
2024-10-01 02:09:30	wafer_0002	Center	4	23	""
2024-10-01 02:09:40	wafer_0002	Center	4	24	""
2024-10-01 02:09:50	wafer_0002	Center	4	25	""
2024-10-01 02:10:00	wafer_0002	Center	4	26	""
2024-10-01 02:10:10	wafer_0002	Center	5	1	""
2024-10-01 02:10:20	wafer_0002	Center	5	2	""
2024-10-01 02:10:30	wafer_0002	Center	5	3	""
2024-10-01 02:10:40	wafer_0002	Center	5	4	OK
2024-10-01 02:10:50	wafer_0002	Center	5	5	OK
2024-10-01 02:11:00	wafer_0002	Center	5	6	NG
2024-10-01 02:11:10	wafer_0002	Center	5	7	OK
2024-10-01 02:11:20	wafer_0002	Center	5	8	OK
2024-10-01 02:11:30	wafer_0002	Center	5	9	OK
2024-10-01 02:11:40	wafer_0002	Center	5	10	OK
2024-10-01 02:11:50	wafer_0002	Center	5	11	OK
2024-10-01 02:12:00	wafer_0002	Center	5	12	OK
2024-10-01 02:12:10	wafer_0002	Center	5	13	OK
2024-10-01 02:12:20	wafer_0002	Center	5	14	OK
2024-10-01 02:12:30	wafer_0002	Center	5	15	NG
2024-10-01 02:12:40	wafer_0002	Center	5	16	OK
2024-10-01 02:12:50	wafer_0002	Center	5	17	OK
2024-10-01 02:13:00	wafer_0002	Center	5	18	OK
2024-10-01 02:13:10	wafer_0002	Center	5	19	OK
2024-10-01 02:13:20	wafer_0002	Center	5	20	OK
2024-10-01 02:13:30	wafer_0002	Center	5	21	NG
2024-10-01 02:13:40	wafer_0002	Center	5	22	OK
2024-10-01 02:13:50	wafer_0002	Center	5	23	OK
2024-10-01 02:14:00	wafer_0002	Center	5	24	""
2024-10-01 02:14:10	wafer_0002	Center	5	25	""
2024-10-01 02:14:20	wafer_0002	Center	5	26	""
2024-10-01 02:14:30	wafer_0002	Center	6	1	""
2024-10-01 02:14:40	wafer_0002	Center	6	2	""
2024-10-01 02:14:50	wafer_0002	Center	6	3	OK
2024-10-01 02:15:00	wafer_0002	Center	6	4	NG
2024-10-01 02:15:10	wafer_0002	Center	6	5	OK
2024-10-01 02:15:20	wafer_0002	Center	6	6	OK
2024-10-01 02:15:30	wafer_0002	Center	6	7	OK
2024-10-01 02:15:40	wafer_0002	Center	6	8	OK
2024-10-01 02:15:50	wafer_0002	Center	6	9	OK
2024-10-01 02:16:00	wafer_0002	Center	6	10	OK
2024-10-01 02:16:10	wafer_0002	Center	6	11	OK
2024-10-01 02:16:20	wafer_0002	Center	6	12	OK
2024-10-01 02:16:30	wafer_0002	Center	6	13	NG
2024-10-01 02:16:40	wafer_0002	Center	6	14	OK
2024-10-01 02:16:50	wafer_0002	Center	6	15	OK
2024-10-01 02:17:00	wafer_0002	Center	6	16	OK
2024-10-01 02:17:10	wafer_0002	Center	6	17	OK
2024-10-01 02:17:20	wafer_0002	Center	6	18	OK
2024-10-01 02:17:30	wafer_0002	Center	6	19	OK
2024-10-01 02:17:40	wafer_0002	Center	6	20	OK
2024-10-01 02:17:50	wafer_0002	Center	6	21	OK
2024-10-01 02:18:00	wafer_0002	Center	6	22	OK
2024-10-01 02:18:10	wafer_0002	Center	6	23	OK
2024-10-01 02:18:20	wafer_0002	Center	6	24	NG
2024-10-01 02:18:30	wafer_0002	Center	6	25	""
2024-10-01 02:18:40	wafer_0002	Center	6	26	""
2024-10-01 02:18:50	wafer_0002	Center	7	1	""
2024-10-01 02:19:00	wafer_0002	Center	7	2	""
2024-10-01 02:19:10	wafer_0002	Center	7	3	OK
2024-10-01 02:19:20	wafer_0002	Center	7	4	NG
2024-10-01 02:19:30	wafer_0002	Center	7	5	NG
2024-10-01 02:19:40	wafer_0002	Center	7	6	OK
2024-10-01 02:19:50	wafer_0002	Center	7	7	OK
2024-10-01 02:20:00	wafer_0002	Center	7	8	OK
2024-10-01 02:20:10	wafer_0002	Center	7	9	OK
2024-10-01 02:20:20	wafer_0002	Center	7	10	NG
2024-10-01 02:20:30	wafer_0002	Center	7	11	OK
2024-10-01 02:20:40	wafer_0002	Center	7	12	OK
2024-10-01 02:20:50	wafer_0002	Center	7	13	NG
2024-10-01 02:21:00	wafer_0002	Center	7	14	OK
2024-10-01 02:21:10	wafer_0002	Center	7	15	OK
2024-10-01 02:21:20	wafer_0002	Center	7	16	OK
2024-10-01 02:21:30	wafer_0002	Center	7	17	OK
2024-10-01 02:21:40	wafer_0002	Center	7	18	NG
2024-10-01 02:21:50	wafer_0002	Center	7	19	OK
2024-10-01 02:22:00	wafer_0002	Center	7	20	OK
2024-10-01 02:22:10	wafer_0002	Center	7	21	OK
2024-10-01 02:22:20	wafer_0002	Center	7	22	NG
2024-10-01 02:22:30	wafer_0002	Center	7	23	OK
2024-10-01 02:22:40	wafer_0002	Center	7	24	OK
2024-10-01 02:22:50	wafer_0002	Center	7	25	""
2024-10-01 02:23:00	wafer_0002	Center	7	26	""
2024-10-01 02:23:10	wafer_0002	Center	8	1	""
2024-10-01 02:23:20	wafer_0002	Center	8	2	NG
2024-10-01 02:23:30	wafer_0002	Center	8	3	OK
2024-10-01 02:23:40	wafer_0002	Center	8	4	OK
2024-10-01 02:23:50	wafer_0002	Center	8	5	OK
2024-10-01 02:24:00	wafer_0002	Center	8	6	OK
2024-10-01 02:24:10	wafer_0002	Center	8	7	OK
2024-10-01 02:24:20	wafer_0002	Center	8	8	OK
2024-10-01 02:24:30	wafer_0002	Center	8	9	OK
2024-10-01 02:24:40	wafer_0002	Center	8	10	NG
2024-10-01 02:24:50	wafer_0002	Center	8	11	OK
2024-10-01 02:25:00	wafer_0002	Center	8	12	OK
2024-10-01 02:25:10	wafer_0002	Center	8	13	OK
2024-10-01 02:25:20	wafer_0002	Center	8	14	NG
2024-10-01 02:25:30	wafer_0002	Center	8	15	OK
2024-10-01 02:25:40	wafer_0002	Center	8	16	OK
2024-10-01 02:25:50	wafer_0002	Center	8	17	OK
2024-10-01 02:26:00	wafer_0002	Center	8	18	OK
2024-10-01 02:26:10	wafer_0002	Center	8	19	NG
2024-10-01 02:26:20	wafer_0002	Center	8	20	OK
2024-10-01 02:26:30	wafer_0002	Center	8	21	NG
2024-10-01 02:26:40	wafer_0002	Center	8	22	OK
2024-10-01 02:26:50	wafer_0002	Center	8	23	NG
2024-10-01 02:27:00	wafer_0002	Center	8	24	NG
2024-10-01 02:27:10	wafer_0002	Center	8	25	OK
2024-10-01 02:27:20	wafer_0002	Center	8	26	""
2024-10-01 02:27:30	wafer_0002	Center	9	1	""
2024-10-01 02:27:40	wafer_0002	Center	9	2	OK
2024-10-01 02:27:50	wafer_0002	Center	9	3	OK
2024-10-01 02:28:00	wafer_0002	Center	9	4	OK
2024-10-01 02:28:10	wafer_0002	Center	9	5	NG
2024-10-01 02:28:20	wafer_0002	Center	9	6	OK
2024-10-01 02:28:30	wafer_0002	Center	9	7	OK
2024-10-01 02:28:40	wafer_0002	Center	9	8	OK
2024-10-01 02:28:50	wafer_0002	Center	9	9	OK
2024-10-01 02:29:00	wafer_0002	Center	9	10	OK
2024-10-01 02:29:10	wafer_0002	Center	9	11	NG
2024-10-01 02:29:20	wafer_0002	Center	9	12	NG
2024-10-01 02:29:30	wafer_0002	Center	9	13	NG
2024-10-01 02:29:40	wafer_0002	Center	9	14	OK
2024-10-01 02:29:50	wafer_0002	Center	9	15	OK
2024-10-01 02:30:00	wafer_0002	Center	9	16	NG
2024-10-01 02:30:10	wafer_0002	Center	9	17	NG
2024-10-01 02:30:20	wafer_0002	Center	9	18	OK
2024-10-01 02:30:30	wafer_0002	Center	9	19	OK
2024-10-01 02:30:40	wafer_0002	Center	9	20	OK
2024-10-01 02:30:50	wafer_0002	Center	9	21	OK
2024-10-01 02:31:00	wafer_0002	Center	9	22	NG
2024-10-01 02:31:10	wafer_0002	Center	9	23	OK
2024-10-01 02:31:20	wafer_0002	Center	9	24	OK
2024-10-01 02:31:30	wafer_0002	Center	9	25	OK
2024-10-01 02:31:40	wafer_0002	Center	9	26	""
2024-10-01 02:31:50	wafer_0002	Center	10	1	OK
2024-10-01 02:32:00	wafer_0002	Center	10	2	NG
2024-10-01 02:32:10	wafer_0002	Center	10	3	OK
2024-10-01 02:32:20	wafer_0002	Center	10	4	NG
2024-10-01 02:32:30	wafer_0002	Center	10	5	NG
2024-10-01 02:32:40	wafer_0002	Center	10	6	OK
2024-10-01 02:32:50	wafer_0002	Center	10	7	NG
2024-10-01 02:33:00	wafer_0002	Center	10	8	OK
2024-10-01 02:33:10	wafer_0002	Center	10	9	OK
2024-10-01 02:33:20	wafer_0002	Center	10	10	NG
2024-10-01 02:33:30	wafer_0002	Center	10	11	OK
2024-10-01 02:33:40	wafer_0002	Center	10	12	NG
2024-10-01 02:33:50	wafer_0002	Center	10	13	OK
2024-10-01 02:34:00	wafer_0002	Center	10	14	OK
2024-10-01 02:34:10	wafer_0002	Center	10	15	NG
2024-10-01 02:34:20	wafer_0002	Center	10	16	OK
2024-10-01 02:34:30	wafer_0002	Center	10	17	OK
2024-10-01 02:34:40	wafer_0002	Center	10	18	OK
2024-10-01 02:34:50	wafer_0002	Center	10	19	NG
2024-10-01 02:35:00	wafer_0002	Center	10	20	OK
2024-10-01 02:35:10	wafer_0002	Center	10	21	OK
2024-10-01 02:35:20	wafer_0002	Center	10	22	OK
2024-10-01 02:35:30	wafer_0002	Center	10	23	NG
2024-10-01 02:35:40	wafer_0002	Center	10	24	OK
2024-10-01 02:35:50	wafer_0002	Center	10	25	OK
2024-10-01 02:36:00	wafer_0002	Center	10	26	NG
2024-10-01 02:36:10	wafer_0002	Center	11	1	OK
2024-10-01 02:36:20	wafer_0002	Center	11	2	OK
2024-10-01 02:36:30	wafer_0002	Center	11	3	OK
2024-10-01 02:36:40	wafer_0002	Center	11	4	NG
2024-10-01 02:36:50	wafer_0002	Center	11	5	NG
2024-10-01 02:37:00	wafer_0002	Center	11	6	OK
2024-10-01 02:37:10	wafer_0002	Center	11	7	OK
2024-10-01 02:37:20	wafer_0002	Center	11	8	OK
2024-10-01 02:37:30	wafer_0002	Center	11	9	NG
2024-10-01 02:37:40	wafer_0002	Center	11	10	NG
2024-10-01 02:37:50	wafer_0002	Center	11	11	OK
2024-10-01 02:38:00	wafer_0002	Center	11	12	NG
2024-10-01 02:38:10	wafer_0002	Center	11	13	OK
2024-10-01 02:38:20	wafer_0002	Center	11	14	OK
2024-10-01 02:38:30	wafer_0002	Center	11	15	OK
2024-10-01 02:38:40	wafer_0002	Center	11	16	OK
2024-10-01 02:38:50	wafer_0002	Center	11	17	NG
2024-10-01 02:39:00	wafer_0002	Center	11	18	NG
2024-10-01 02:39:10	wafer_0002	Center	11	19	OK
2024-10-01 02:39:20	wafer_0002	Center	11	20	OK
2024-10-01 02:39:30	wafer_0002	Center	11	21	NG
2024-10-01 02:39:40	wafer_0002	Center	11	22	OK
2024-10-01 02:39:50	wafer_0002	Center	11	23	OK
2024-10-01 02:40:00	wafer_0002	Center	11	24	OK
